GENE	TP	FP	FN	P	R
ENSG00000277681	6	4	0	0.6	1.0
ENSG00000117640	3223	213	13	0.938	0.996
ENSG00000225475	192	0	0	1.0	1.0
ENSG00000278455	0	784	0	0.0	0
ENSG00000175931	24057	507	59	0.979	0.998
ENSG00000164011	1115	0	5	1.0	0.996
ENSG00000234494	0	985	0	0.0	0
ENSG00000238272	18	1394	0	0.013	1.0
ENSG00000227082	406	183	2	0.689	0.995
ENSG00000116918	52	807	0	0.061	1.0
ENSG00000232261	0	0	0	0	0
ENSG00000161509	152	58	0	0.724	1.0
ENSG00000161940	10	16	0	0.385	1.0
ENSG00000270139	4	0	0	1.0	1.0
ENSG00000178307	0	207	0	0.0	0
ENSG00000170222	3025	128	9	0.959	0.997
ENSG00000274408	0	0	0	0	0
ENSG00000203781	0	0	0	0	0
ENSG00000162825	295	7945	1	0.036	0.997
ENSG00000162728	14	0	0	1.0	1.0
ENSG00000262692	0	58	0	0.0	0
ENSG00000172992	62	661	0	0.086	1.0
ENSG00000141127	5880	1663	22	0.78	0.996
ENSG00000179546	0	4	0	0.0	0
ENSG00000287462	22819	193	127	0.992	0.994
ENSG00000280670	0	78	0	0.0	0
ENSG00000162437	8	561	0	0.014	1.0
ENSG00000284808	0	114	0	0.0	0
ENSG00000227919	152	207	0	0.423	1.0
ENSG00000237463	2475	481	11	0.837	0.996
ENSG00000162399	0	19	0	0.0	0
ENSG00000231784	0	0	0	0	0
ENSG00000283701	0	9	0	0.0	0
ENSG00000086619	668	381	2	0.637	0.997
ENSG00000232537	907	1143	3	0.442	0.997
ENSG00000272931	0	1	0	0.0	0
ENSG00000117139	18705	796	51	0.959	0.997
ENSG00000272235	345	0	1	1.0	0.997
ENSG00000002834	3680	400	14	0.902	0.996
ENSG00000285839	2	770	0	0.003	1.0
ENSG00000134375	427	207	7	0.674	0.984
ENSG00000266934	270	0	4	1.0	0.985
ENSG00000228526	12562	2953	34	0.81	0.997
ENSG00000201170	148	0	0	1.0	1.0
ENSG00000265982	117	0	3	1.0	0.975
ENSG00000162456	375	10	1	0.974	0.997
ENSG00000266208	0	0	0	0	0
ENSG00000177174	56	0	0	1.0	1.0
ENSG00000233384	275	26	1	0.914	0.996
ENSG00000199059	0	0	0	0	0
ENSG00000277512	18	235	0	0.071	1.0
ENSG00000143032	0	4	0	0.0	0
ENSG00000141293	328	1824	4	0.152	0.988
ENSG00000230739	2	174	0	0.011	1.0
ENSG00000227935	70	20	0	0.778	1.0
ENSG00000212195	0	0	0	0	0
ENSG00000161542	263	1302	3	0.168	0.989
ENSG00000278053	301	345	1	0.466	0.997
ENSG00000239319	0	0	0	0	0
ENSG00000235407	0	102	0	0.0	0
ENSG00000122484	20	593	0	0.033	1.0
ENSG00000279263	0	75	0	0.0	0
ENSG00000004897	540	810	8	0.4	0.985
ENSG00000200013	0	4	0	0.0	0
ENSG00000227406	0	46	0	0.0	0
ENSG00000162600	1764	432	8	0.803	0.995
ENSG00000226835	2869	462	9	0.861	0.997
ENSG00000267023	125	1526	1	0.076	0.992
ENSG00000226662	0	0	0	0	0
ENSG00000265031	0	12	0	0.0	0
ENSG00000284710	2022	13	10	0.994	0.995
ENSG00000205544	0	12	0	0.0	0
ENSG00000179163	79	391	1	0.168	0.988
ENSG00000131469	146	66	0	0.689	1.0
ENSG00000134201	119	15291	1	0.008	0.992
ENSG00000004487	0	462	0	0.0	0
ENSG00000263400	736	1359	2	0.351	0.997
ENSG00000266665	534	0	12	1.0	0.978
ENSG00000123689	0	0	0	0	0
ENSG00000279743	0	0	0	0	0
ENSG00000265800	15	48	7	0.238	0.682
ENSG00000169403	10520	642	48	0.942	0.995
ENSG00000231877	2	217	0	0.009	1.0
ENSG00000236804	6	0	0	1.0	1.0
ENSG00000241014	16	157	0	0.092	1.0
ENSG00000252417	0	9	0	0.0	0
ENSG00000272033	0	7	0	0.0	0
ENSG00000119285	98	1879	0	0.05	1.0
ENSG00000116833	7484	1973	20	0.791	0.997
ENSG00000270993	0	0	0	0	0
ENSG00000212538	0	0	0	0	0
ENSG00000271917	685	0	3	1.0	0.996
ENSG00000235749	4294	2219	12	0.659	0.997
ENSG00000237301	924	255	8	0.784	0.991
ENSG00000206835	65	0	1	1.0	0.985
ENSG00000257949	1657	2025	11	0.45	0.993
ENSG00000167363	0	206	0	0.0	0
ENSG00000142615	284	131	0	0.684	1.0
ENSG00000040487	2866	141	14	0.953	0.995
ENSG00000160062	1603	933	1	0.632	0.999
ENSG00000171960	972	1094	4	0.47	0.996
ENSG00000121064	1673	169	9	0.908	0.995
ENSG00000234634	33	58	1	0.363	0.971
ENSG00000202056	0	2	0	0.0	0
ENSG00000131233	0	513	0	0.0	0
ENSG00000276884	0	0	0	0	0
ENSG00000187815	193	363	1	0.347	0.995
ENSG00000248121	20	598	0	0.032	1.0
ENSG00000280109	2863	317	7	0.9	0.998
ENSG00000224668	2	0	0	1.0	1.0
ENSG00000237853	22	13	0	0.629	1.0
ENSG00000079335	5396	646	24	0.893	0.996
ENSG00000181409	992	886	2	0.528	0.998
ENSG00000127780	0	0	0	0	0
ENSG00000244753	0	0	0	0	0
ENSG00000224018	0	140	0	0.0	0
ENSG00000229846	0	275	0	0.0	0
ENSG00000126368	0	12	0	0.0	0
ENSG00000278431	0	18	0	0.0	0
ENSG00000162734	5316	116	16	0.979	0.997
ENSG00000278182	0	9	0	0.0	0
ENSG00000284837	0	1008	0	0.0	0
ENSG00000213859	3000	8	4	0.997	0.999
ENSG00000010244	12076	270	38	0.978	0.997
ENSG00000271914	0	116	0	0.0	0
ENSG00000221355	0	0	0	0	0
ENSG00000155304	0	37	0	0.0	0
ENSG00000185658	1392	1044	4	0.571	0.997
ENSG00000225938	0	0	0	0	0
ENSG00000226543	138	12	0	0.92	1.0
ENSG00000154370	275	9	1	0.968	0.996
ENSG00000272068	0	12	0	0.0	0
ENSG00000234132	4	65	0	0.058	1.0
ENSG00000183586	14	0	0	1.0	1.0
ENSG00000232809	0	0	0	0	0
ENSG00000162636	922	285	2	0.764	0.998
ENSG00000197587	16	40	0	0.286	1.0
ENSG00000228423	0	21	0	0.0	0
ENSG00000284550	139	10	1	0.933	0.993
ENSG00000223944	842	249	4	0.772	0.995
ENSG00000162630	1184	38	4	0.969	0.997
ENSG00000181038	3099	204	9	0.938	0.997
ENSG00000233431	60	27	0	0.69	1.0
ENSG00000249658	0	5	0	0.0	0
ENSG00000279784	0	861	0	0.0	0
ENSG00000224718	69	0	1	1.0	0.986
ENSG00000285752	359	1053	9	0.254	0.976
ENSG00000183249	30	40	0	0.429	1.0
ENSG00000170037	7280	249	24	0.967	0.997
ENSG00000010072	360	115	2	0.758	0.994
ENSG00000207502	0	0	0	0	0
ENSG00000116288	1642	353	6	0.823	0.996
ENSG00000252692	0	0	0	0	0
ENSG00000272668	0	271	0	0.0	0
ENSG00000263293	0	590	0	0.0	0
ENSG00000227062	0	0	0	0	0
ENSG00000188529	468	50	0	0.903	1.0
ENSG00000235084	24	3	0	0.889	1.0
ENSG00000199674	0	0	0	0	0
ENSG00000266074	1172	134	4	0.897	0.997
ENSG00000225325	20	117	0	0.146	1.0
ENSG00000239221	0	0	0	0	0
ENSG00000287109	2645	38	21	0.986	0.992
ENSG00000227094	0	0	0	0	0
ENSG00000265046	0	0	0	0	0
ENSG00000264358	30	0	0	1.0	1.0
ENSG00000108960	1964	176	4	0.918	0.998
ENSG00000232938	16	479	0	0.032	1.0
ENSG00000225731	0	34	0	0.0	0
ENSG00000267075	443	23	3	0.951	0.993
ENSG00000207523	0	3	0	0.0	0
ENSG00000179639	3313	21	5	0.994	0.998
ENSG00000131236	4669	903	23	0.838	0.995
ENSG00000169689	420	341	0	0.552	1.0
ENSG00000143195	10322	144	26	0.986	0.997
ENSG00000161692	1529	661	11	0.698	0.993
ENSG00000227517	259	1045	3	0.199	0.989
ENSG00000159388	0	10	0	0.0	0
ENSG00000065135	19274	795	96	0.96	0.995
ENSG00000231022	0	0	0	0	0
ENSG00000170298	21	1744	1	0.012	0.955
ENSG00000228120	427	8	1	0.982	0.998
ENSG00000116586	162	42	0	0.794	1.0
ENSG00000215817	426	1476	2	0.224	0.995
ENSG00000141750	0	110	0	0.0	0
ENSG00000169660	801	1051	1	0.433	0.999
ENSG00000266160	0	27	0	0.0	0
ENSG00000159055	114	51	0	0.691	1.0
ENSG00000287516	1196	139	4	0.896	0.997
ENSG00000274940	0	870	0	0.0	0
ENSG00000117472	1123	99	3	0.919	0.997
ENSG00000261060	24	0	0	1.0	1.0
ENSG00000009780	747	661	11	0.531	0.985
ENSG00000265453	144	0	0	1.0	1.0
ENSG00000204887	94	0	0	1.0	1.0
ENSG00000284739	0	1	0	0.0	0
ENSG00000238037	4	8	0	0.333	1.0
ENSG00000168148	0	0	0	0	0
ENSG00000286620	385	5	1	0.987	0.997
ENSG00000229732	0	139	0	0.0	0
ENSG00000212230	0	8	0	0.0	0
ENSG00000170262	96	678	0	0.124	1.0
ENSG00000267365	548	51	0	0.915	1.0
ENSG00000187172	1000	587	4	0.63	0.996
ENSG00000169991	48	118	0	0.289	1.0
ENSG00000265185	36	58	0	0.383	1.0
ENSG00000160781	5923	41	21	0.993	0.996
ENSG00000223495	0	15	0	0.0	0
ENSG00000156304	9339	309	37	0.968	0.996
ENSG00000227212	0	54	0	0.0	0
ENSG00000116663	4	170	0	0.023	1.0
ENSG00000109103	580	0	2	1.0	0.997
ENSG00000006047	3256	8	12	0.998	0.996
ENSG00000206107	328	0	0	1.0	1.0
ENSG00000233756	0	85	0	0.0	0
ENSG00000198952	1922	328	8	0.854	0.996
ENSG00000167740	378	13359	2	0.028	0.995
ENSG00000267637	0	0	0	0	0
ENSG00000232263	613	0	1	1.0	0.998
ENSG00000221044	0	0	0	0	0
ENSG00000070495	315	393	1	0.445	0.997
ENSG00000183844	20	149	0	0.118	1.0
ENSG00000261020	0	0	0	0	0
ENSG00000232198	0	0	0	0	0
ENSG00000180530	82	235	0	0.259	1.0
ENSG00000260458	501	190	1	0.725	0.998
ENSG00000155363	1583	202	7	0.887	0.996
ENSG00000240502	8	2	0	0.8	1.0
ENSG00000264734	0	63	0	0.0	0
ENSG00000116717	1063	0	1	1.0	0.999
ENSG00000226804	176	1	2	0.994	0.989
ENSG00000263218	60	0	0	1.0	1.0
ENSG00000160226	50	303	0	0.142	1.0
ENSG00000279713	0	15	0	0.0	0
ENSG00000188155	0	128	0	0.0	0
ENSG00000238081	618	0	0	1.0	1.0
ENSG00000251851	0	0	0	0	0
ENSG00000278963	0	59	0	0.0	0
ENSG00000262112	2	1511	0	0.001	1.0
ENSG00000079277	4148	5357	32	0.436	0.992
ENSG00000233196	0	0	0	0	0
ENSG00000126858	5199	1548	93	0.771	0.982
ENSG00000186967	0	0	0	0	0
ENSG00000282143	2	119	0	0.017	1.0
ENSG00000196266	383	0	3	1.0	0.992
ENSG00000007312	158	3	0	0.981	1.0
ENSG00000091592	10086	918	28	0.917	0.997
ENSG00000226643	20	0	0	1.0	1.0
ENSG00000006062	3841	3657	13	0.512	0.997
ENSG00000240755	2	2	0	0.5	1.0
ENSG00000174827	27	507	1	0.051	0.964
ENSG00000229344	582	0	0	1.0	1.0
ENSG00000181323	0	14	0	0.0	0
ENSG00000277168	0	15	0	0.0	0
ENSG00000238186	0	174	0	0.0	0
ENSG00000215030	0	3	0	0.0	0
ENSG00000131748	917	156	3	0.855	0.997
ENSG00000261335	0	0	0	0	0
ENSG00000233483	1096	367	2	0.749	0.998
ENSG00000132780	10002	328	38	0.968	0.996
ENSG00000228453	202	0	0	1.0	1.0
ENSG00000117148	178	210	0	0.459	1.0
ENSG00000207097	0	0	0	0	0
ENSG00000199030	0	0	0	0	0
ENSG00000287703	0	160	0	0.0	0
ENSG00000189410	70	8	0	0.897	1.0
ENSG00000279625	48	0	0	1.0	1.0
ENSG00000141252	2573	2494	11	0.508	0.996
ENSG00000207475	0	1	0	0.0	0
ENSG00000221926	594	1656	0	0.264	1.0
ENSG00000158864	1833	145	21	0.927	0.989
ENSG00000244582	26	1	0	0.963	1.0
ENSG00000276546	0	0	0	0	0
ENSG00000284646	6	102	0	0.056	1.0
ENSG00000087157	2261	976	7	0.698	0.997
ENSG00000133226	2424	419	12	0.853	0.995
ENSG00000286433	12	190	0	0.059	1.0
ENSG00000266733	248	25	0	0.908	1.0
ENSG00000269732	0	0	0	0	0
ENSG00000232882	4	0	0	1.0	1.0
ENSG00000286802	250	184	0	0.576	1.0
ENSG00000287980	0	63	0	0.0	0
ENSG00000267658	101	204	1	0.331	0.99
ENSG00000227255	428	0	0	1.0	1.0
ENSG00000129667	2247	342	9	0.868	0.996
ENSG00000228677	0	124	0	0.0	0
ENSG00000264666	38	448	0	0.078	1.0
ENSG00000262623	0	9	0	0.0	0
ENSG00000286435	0	3112	0	0.0	0
ENSG00000237276	7562	124	24	0.984	0.997
ENSG00000207607	52	0	0	1.0	1.0
ENSG00000187513	0	0	0	0	0
ENSG00000230768	6950	238	42	0.967	0.994
ENSG00000270330	0	0	0	0	0
ENSG00000203325	2	436	0	0.005	1.0
ENSG00000108622	808	113	0	0.877	1.0
ENSG00000159110	1141	3133	3	0.267	0.997
ENSG00000250751	0	509	0	0.0	0
ENSG00000273002	0	3	0	0.0	0
ENSG00000162909	3492	370	18	0.904	0.995
ENSG00000267198	42	12734	0	0.003	1.0
ENSG00000143127	530	148	2	0.782	0.996
ENSG00000275874	0	0	0	0	0
ENSG00000226286	2	0	0	1.0	1.0
ENSG00000244414	1974	878	8	0.692	0.996
ENSG00000212149	50	0	0	1.0	1.0
ENSG00000204160	122	247	0	0.331	1.0
ENSG00000240828	0	1	0	0.0	0
ENSG00000230063	0	0	0	0	0
ENSG00000170382	405	201	1	0.668	0.998
ENSG00000264501	60	13	0	0.822	1.0
ENSG00000279812	0	1	0	0.0	0
ENSG00000215800	0	0	0	0	0
ENSG00000091640	335	199	1	0.627	0.997
ENSG00000234593	3748	332	18	0.919	0.995
ENSG00000226759	7427	55	89	0.993	0.988
ENSG00000168256	1789	1253	7	0.588	0.996
ENSG00000281311	0	561	0	0.0	0
ENSG00000275489	10	88	0	0.102	1.0
ENSG00000117643	33837	859	95	0.975	0.997
ENSG00000143845	2298	269	8	0.895	0.997
ENSG00000231050	0	0	0	0	0
ENSG00000203620	28	294	0	0.087	1.0
ENSG00000284616	0	22	0	0.0	0
ENSG00000244604	256	0	2	1.0	0.992
ENSG00000214976	0	0	0	0	0
ENSG00000234872	5	0	1	1.0	0.833
ENSG00000287737	176	115	0	0.605	1.0
ENSG00000231768	587	2	1	0.997	0.998
ENSG00000284357	174	0	2	1.0	0.989
ENSG00000276014	8	0	0	1.0	1.0
ENSG00000266711	0	0	0	0	0
ENSG00000162385	561	198	7	0.739	0.988
ENSG00000187775	11634	1757	40	0.869	0.997
ENSG00000234422	18	0	0	1.0	1.0
ENSG00000262609	0	6	0	0.0	0
ENSG00000249493	0	23	0	0.0	0
ENSG00000286517	4	96	0	0.04	1.0
ENSG00000141378	8	964	0	0.008	1.0
ENSG00000242207	10	23	0	0.303	1.0
ENSG00000231791	0	12	0	0.0	0
ENSG00000252105	0	1	0	0.0	0
ENSG00000224051	1206	28	4	0.977	0.997
ENSG00000160688	3601	190	9	0.95	0.998
ENSG00000264813	0	1498	0	0.0	0
ENSG00000271618	0	0	0	0	0
ENSG00000169291	6439	298	25	0.956	0.996
ENSG00000183682	399	8236	1	0.046	0.998
ENSG00000221995	8	594	0	0.013	1.0
ENSG00000176390	6	831	0	0.007	1.0
ENSG00000274933	4	1853	0	0.002	1.0
ENSG00000285638	0	767	0	0.0	0
ENSG00000275129	0	0	0	0	0
ENSG00000262777	650	18	2	0.973	0.997
ENSG00000230021	2366	15731	10	0.131	0.996
ENSG00000263811	0	14	0	0.0	0
ENSG00000277501	0	262	0	0.0	0
ENSG00000227104	0	0	0	0	0
ENSG00000266673	42	0	0	1.0	1.0
ENSG00000168275	280	83	0	0.771	1.0
ENSG00000261845	0	175	0	0.0	0
ENSG00000223649	0	0	0	0	0
ENSG00000262098	0	32	0	0.0	0
ENSG00000060718	8403	572	39	0.936	0.995
ENSG00000265519	0	0	0	0	0
ENSG00000201619	5	0	1	1.0	0.833
ENSG00000283675	0	7	0	0.0	0
ENSG00000224678	0	0	0	0	0
ENSG00000267200	36	0	0	1.0	1.0
ENSG00000199849	22	0	0	1.0	1.0
ENSG00000125944	3159	457	5	0.874	0.998
ENSG00000224939	0	23	0	0.0	0
ENSG00000135837	9232	1033	20	0.899	0.998
ENSG00000214226	415	158	1	0.724	0.998
ENSG00000227372	8376	105	46	0.988	0.995
ENSG00000215835	0	0	0	0	0
ENSG00000234419	2738	392	6	0.875	0.998
ENSG00000203729	0	90	0	0.0	0
ENSG00000236500	8	0	0	1.0	1.0
ENSG00000072134	2156	9290	18	0.188	0.992
ENSG00000233478	0	92	0	0.0	0
ENSG00000153930	686	1551	2	0.307	0.997
ENSG00000203730	315	3	3	0.991	0.991
ENSG00000277957	77	3642	1	0.021	0.987
ENSG00000273271	32	2	0	0.941	1.0
ENSG00000238578	0	40	0	0.0	0
ENSG00000011009	1330	0	8	1.0	0.994
ENSG00000065526	60	1307	0	0.044	1.0
ENSG00000253347	0	35	0	0.0	0
ENSG00000262429	18	159	0	0.102	1.0
ENSG00000180999	128	182	0	0.413	1.0
ENSG00000232884	2904	63	16	0.979	0.995
ENSG00000252707	0	0	0	0	0
ENSG00000188585	605	106	3	0.851	0.995
ENSG00000159197	0	184	0	0.0	0
ENSG00000233693	0	19	0	0.0	0
ENSG00000204584	6	235	0	0.025	1.0
ENSG00000162374	1264	503	2	0.715	0.998
ENSG00000226876	0	16	0	0.0	0
ENSG00000204362	0	32	0	0.0	0
ENSG00000224800	0	1	0	0.0	0
ENSG00000224358	0	193	0	0.0	0
ENSG00000185332	130	185	0	0.413	1.0
ENSG00000169442	122	60	0	0.67	1.0
ENSG00000080910	2539	288	17	0.898	0.993
ENSG00000233072	0	0	0	0	0
ENSG00000237842	174	0	0	1.0	1.0
ENSG00000116703	3192	61	8	0.981	0.998
ENSG00000232347	0	559	0	0.0	0
ENSG00000283752	0	533	0	0.0	0
ENSG00000206651	0	0	0	0	0
ENSG00000250536	0	0	0	0	0
ENSG00000163221	20	18	0	0.526	1.0
ENSG00000108389	971	217	9	0.817	0.991
ENSG00000251520	0	5	0	0.0	0
ENSG00000182473	4626	1693	12	0.732	0.997
ENSG00000285053	11681	20225	55	0.366	0.995
ENSG00000239906	0	110	0	0.0	0
ENSG00000279177	66	14	0	0.825	1.0
ENSG00000267634	2	7	0	0.222	1.0
ENSG00000234340	0	0	0	0	0
ENSG00000117598	175	264	1	0.399	0.994
ENSG00000154736	0	105	0	0.0	0
ENSG00000188992	2027	288	11	0.876	0.995
ENSG00000143036	4353	481	15	0.9	0.997
ENSG00000277670	0	0	0	0	0
ENSG00000242590	0	191	0	0.0	0
ENSG00000241188	0	0	0	0	0
ENSG00000176974	2181	648	11	0.771	0.995
ENSG00000239129	0	1	0	0.0	0
ENSG00000184811	0	281	0	0.0	0
ENSG00000279382	0	102	0	0.0	0
ENSG00000252039	0	3	0	0.0	0
ENSG00000013306	1368	11	10	0.992	0.993
ENSG00000177374	4827	1776	11	0.731	0.998
ENSG00000253304	159	313	1	0.337	0.994
ENSG00000141582	93	2	1	0.979	0.989
ENSG00000158710	3305	1	7	1.0	0.998
ENSG00000263501	0	29	0	0.0	0
ENSG00000230971	317	0	1	1.0	0.997
ENSG00000276810	0	2	0	0.0	0
ENSG00000223393	0	171	0	0.0	0
ENSG00000161973	584	178	6	0.766	0.99
ENSG00000201493	0	0	0	0	0
ENSG00000267691	0	20	0	0.0	0
ENSG00000244045	728	33	0	0.957	1.0
ENSG00000286863	2178	1050	10	0.675	0.995
ENSG00000286216	0	84	0	0.0	0
ENSG00000116701	1249	268	1	0.823	0.999
ENSG00000125450	10563	399	41	0.964	0.996
ENSG00000224922	10	0	0	1.0	1.0
ENSG00000198974	2	0	0	1.0	1.0
ENSG00000266777	0	0	0	0	0
ENSG00000263990	27	249	1	0.098	0.964
ENSG00000277862	0	19043	0	0.0	0
ENSG00000236268	5783	22	13	0.996	0.998
ENSG00000108465	5641	784	109	0.878	0.981
ENSG00000284702	0	208	0	0.0	0
ENSG00000235023	4	14	0	0.222	1.0
ENSG00000161544	1489	100	1	0.937	0.999
ENSG00000256618	30	0	0	1.0	1.0
ENSG00000232762	745	0	3	1.0	0.996
ENSG00000085840	0	383	0	0.0	0
ENSG00000233771	0	839	0	0.0	0
ENSG00000185966	0	65	0	0.0	0
ENSG00000226919	124	51	0	0.709	1.0
ENSG00000278701	0	324	0	0.0	0
ENSG00000229786	0	1	0	0.0	0
ENSG00000234257	0	0	0	0	0
ENSG00000263142	279	25120	1	0.011	0.996
ENSG00000227050	50	7531	0	0.007	1.0
ENSG00000160602	3417	191	13	0.947	0.996
ENSG00000108641	7817	837	17	0.903	0.998
ENSG00000270885	12	67	0	0.152	1.0
ENSG00000230735	0	792	0	0.0	0
ENSG00000233540	153	0	1	1.0	0.994
ENSG00000278200	0	0	0	0	0
ENSG00000197566	1621	170	7	0.905	0.996
ENSG00000263793	0	0	0	0	0
ENSG00000233562	0	0	0	0	0
ENSG00000266173	14890	7259	58	0.672	0.996
ENSG00000287856	698	3429	0	0.169	1.0
ENSG00000283789	0	4	0	0.0	0
ENSG00000185917	2513	2231	9	0.53	0.996
ENSG00000116983	0	78	0	0.0	0
ENSG00000196369	502	5414	4	0.085	0.992
ENSG00000207326	0	0	0	0	0
ENSG00000232918	0	2	0	0.0	0
ENSG00000250762	76	5	2	0.938	0.974
ENSG00000202491	8	5	0	0.615	1.0
ENSG00000125414	129	238	1	0.351	0.992
ENSG00000123091	0	1130	0	0.0	0
ENSG00000161649	301	101	1	0.749	0.997
ENSG00000162441	785	619	3	0.559	0.996
ENSG00000279477	0	140	0	0.0	0
ENSG00000224387	0	0	0	0	0
ENSG00000206700	0	0	0	0	0
ENSG00000226570	0	0	0	0	0
ENSG00000233216	0	0	0	0	0
ENSG00000278852	0	76	0	0.0	0
ENSG00000283166	0	0	0	0	0
ENSG00000274225	0	0	0	0	0
ENSG00000236382	2	3	0	0.4	1.0
ENSG00000207736	0	0	0	0	0
ENSG00000212418	6	0	0	1.0	1.0
ENSG00000262519	0	0	0	0	0
ENSG00000258315	1344	569	8	0.703	0.994
ENSG00000240692	32	0	0	1.0	1.0
ENSG00000231755	14	148	0	0.086	1.0
ENSG00000239702	2378	11	14	0.995	0.994
ENSG00000212163	80	10	0	0.889	1.0
ENSG00000162607	0	132	0	0.0	0
ENSG00000227790	0	696	0	0.0	0
ENSG00000108417	0	3278	0	0.0	0
ENSG00000264067	164	440	2	0.272	0.988
ENSG00000284733	0	10	0	0.0	0
ENSG00000199347	0	284	0	0.0	0
ENSG00000118194	5528	499	20	0.917	0.996
ENSG00000266369	0	2	0	0.0	0
ENSG00000183570	1262	2418	8	0.343	0.994
ENSG00000117215	0	12	0	0.0	0
ENSG00000183010	870	28212	6	0.03	0.993
ENSG00000143554	1070	688	0	0.609	1.0
ENSG00000259357	0	319	0	0.0	0
ENSG00000287193	318	21	4	0.938	0.988
ENSG00000279880	0	196	0	0.0	0
ENSG00000262099	0	19	0	0.0	0
ENSG00000224980	104	0	0	1.0	1.0
ENSG00000237435	3547	100	15	0.973	0.996
ENSG00000160201	373	735	1	0.337	0.997
ENSG00000234546	2397	1115	9	0.683	0.996
ENSG00000266667	0	246	0	0.0	0
ENSG00000229747	26	1	0	0.963	1.0
ENSG00000252882	0	0	0	0	0
ENSG00000108878	0	42	0	0.0	0
ENSG00000142619	88	188	0	0.319	1.0
ENSG00000226251	2696	76	6	0.973	0.998
ENSG00000227056	0	0	0	0	0
ENSG00000206859	0	1	0	0.0	0
ENSG00000276755	26	3	0	0.897	1.0
ENSG00000236278	2456	15	10	0.994	0.996
ENSG00000215695	0	26	0	0.0	0
ENSG00000238382	347	0	19	1.0	0.948
ENSG00000286898	0	382	0	0.0	0
ENSG00000189159	931	536	3	0.635	0.997
ENSG00000198049	0	13	0	0.0	0
ENSG00000236473	104	10	0	0.912	1.0
ENSG00000223152	2	0	0	1.0	1.0
ENSG00000134250	248	1411	0	0.149	1.0
ENSG00000274512	106	1623	0	0.061	1.0
ENSG00000262678	0	13	0	0.0	0
ENSG00000271806	0	99	0	0.0	0
ENSG00000282199	0	501	0	0.0	0
ENSG00000092607	1524	124	4	0.925	0.997
ENSG00000236973	0	0	0	0	0
ENSG00000265121	0	11	0	0.0	0
ENSG00000282872	15	21	1	0.417	0.938
ENSG00000012048	6339	7169	23	0.469	0.996
ENSG00000266497	0	311	0	0.0	0
ENSG00000130762	3018	0	6	1.0	0.998
ENSG00000215805	242	0	0	1.0	1.0
ENSG00000167861	4486	149	18	0.968	0.996
ENSG00000242252	290	53	4	0.845	0.986
ENSG00000228734	0	10	0	0.0	0
ENSG00000234683	0	0	0	0	0
ENSG00000282221	92	0	0	1.0	1.0
ENSG00000202526	0	634	0	0.0	0
ENSG00000224333	0	0	0	0	0
ENSG00000265692	2757	18	53	0.994	0.981
ENSG00000181350	335	1544	1	0.178	0.997
ENSG00000092978	4897	1098	25	0.817	0.995
ENSG00000237646	4	0	0	1.0	1.0
ENSG00000226640	0	117	0	0.0	0
ENSG00000162426	1726	313	6	0.846	0.997
ENSG00000182534	4148	240	16	0.945	0.996
ENSG00000088280	2886	429	8	0.871	0.997
ENSG00000233114	0	11	0	0.0	0
ENSG00000237213	2	0	0	1.0	1.0
ENSG00000221698	0	0	0	0	0
ENSG00000244362	28	0	0	1.0	1.0
ENSG00000222552	99	0	1	1.0	0.99
ENSG00000204278	5277	70	19	0.987	0.996
ENSG00000133055	324	0	0	1.0	1.0
ENSG00000260027	48	393	0	0.109	1.0
ENSG00000262039	72	3129	0	0.022	1.0
ENSG00000184557	1214	0	2	1.0	0.998
ENSG00000286918	0	203	0	0.0	0
ENSG00000001461	1614	390	6	0.805	0.996
ENSG00000265298	79	0	1	1.0	0.988
ENSG00000160284	4	95	0	0.04	1.0
ENSG00000176754	1073	244	3	0.815	0.997
ENSG00000262966	158	56	0	0.738	1.0
ENSG00000278860	343	0	1	1.0	0.997
ENSG00000235430	434	1	2	0.998	0.995
ENSG00000185437	315	528	1	0.374	0.997
ENSG00000131462	257	47	5	0.845	0.981
ENSG00000268074	0	0	0	0	0
ENSG00000167693	2374	2436	16	0.494	0.993
ENSG00000253097	0	0	0	0	0
ENSG00000228592	6034	867	16	0.874	0.997
ENSG00000222777	0	22	0	0.0	0
ENSG00000230381	4	20	0	0.167	1.0
ENSG00000223599	4	0	0	1.0	1.0
ENSG00000222650	0	0	0	0	0
ENSG00000260005	19	729	1	0.025	0.95
ENSG00000214822	723	159	3	0.82	0.996
ENSG00000239552	500	3	2	0.994	0.996
ENSG00000275469	0	0	0	0	0
ENSG00000224877	329	9	3	0.973	0.991
ENSG00000053371	705	62	1	0.919	0.999
ENSG00000269981	36	0	0	1.0	1.0
ENSG00000060688	323	800	1	0.288	0.997
ENSG00000223956	612	2	2	0.997	0.997
ENSG00000143473	9948	1491	46	0.87	0.995
ENSG00000262165	8	138	0	0.055	1.0
ENSG00000278791	0	0	0	0	0
ENSG00000229607	0	24	0	0.0	0
ENSG00000198890	50	24	0	0.676	1.0
ENSG00000274019	0	79	0	0.0	0
ENSG00000233300	0	1	0	0.0	0
ENSG00000229505	600	0	0	1.0	1.0
ENSG00000160214	672	45	8	0.937	0.988
ENSG00000241225	2	0	0	1.0	1.0
ENSG00000280033	0	0	0	0	0
ENSG00000091542	3117	214	11	0.936	0.996
ENSG00000187595	2916	825	12	0.779	0.996
ENSG00000215819	22	13	0	0.629	1.0
ENSG00000283255	0	189	0	0.0	0
