GENE	TP	FP	FN	P	R
ENSG00000229570	0	0	0	0	0
ENSG00000181513	3245	251	133	0.928	0.961
ENSG00000141526	3284	9510	96	0.257	0.972
ENSG00000274114	297	762	9	0.28	0.971
ENSG00000233877	4	0	0	1.0	1.0
ENSG00000272426	0	0	0	0	0
ENSG00000251179	0	2	0	0.0	0
ENSG00000264462	4	4	0	0.5	1.0
ENSG00000233036	0	0	0	0	0
ENSG00000224515	0	0	0	0	0
ENSG00000226036	0	0	0	0	0
ENSG00000263841	59	3	1	0.952	0.983
ENSG00000108622	776	20	32	0.975	0.96
ENSG00000232194	0	0	0	0	0
ENSG00000070831	4640	2047	138	0.694	0.971
ENSG00000235979	937	613	31	0.605	0.968
ENSG00000226167	1138	1067	46	0.516	0.961
ENSG00000229905	38	58	2	0.396	0.95
ENSG00000283439	0	1	0	0.0	0
ENSG00000158195	87	493	1	0.15	0.989
ENSG00000125319	2005	45	61	0.978	0.97
ENSG00000246203	0	2962	0	0.0	0
ENSG00000203667	23	820	3	0.027	0.885
ENSG00000231236	0	259	0	0.0	0
ENSG00000233674	8	0	0	1.0	1.0
ENSG00000283805	0	106	0	0.0	0
ENSG00000143556	0	0	0	0	0
ENSG00000221673	0	0	0	0	0
ENSG00000212479	0	0	0	0	0
ENSG00000196581	3242	68	78	0.979	0.977
ENSG00000232537	877	870	33	0.502	0.964
ENSG00000262500	0	537	0	0.0	0
ENSG00000160310	8749	23	335	0.997	0.963
ENSG00000197273	472	0	18	1.0	0.963
ENSG00000274736	28	11	2	0.718	0.933
ENSG00000175894	289	5806	17	0.047	0.944
ENSG00000224950	59	0	1	1.0	0.983
ENSG00000201699	2	0	0	1.0	1.0
ENSG00000262227	0	10	0	0.0	0
ENSG00000252506	7	0	3	1.0	0.7
ENSG00000221540	0	0	0	0	0
ENSG00000143595	59	2	1	0.967	0.983
ENSG00000234202	6	0	0	1.0	1.0
ENSG00000279156	0	0	0	0	0
ENSG00000187952	0	0	0	0	0
ENSG00000235374	28	1	0	0.966	1.0
ENSG00000137936	1568	4812	46	0.246	0.971
ENSG00000116251	805	524	53	0.606	0.938
ENSG00000143570	7232	257	160	0.966	0.978
ENSG00000229531	9	22	1	0.29	0.9
ENSG00000234020	27	2	1	0.931	0.964
ENSG00000159348	111	0	3	1.0	0.974
ENSG00000197381	5233	81	131	0.985	0.976
ENSG00000233483	1067	381	31	0.737	0.972
ENSG00000141577	1160	49	50	0.959	0.959
ENSG00000263120	0	2	0	0.0	0
ENSG00000270443	0	13	0	0.0	0
ENSG00000167916	0	3	0	0.0	0
ENSG00000278996	6	1169	0	0.005	1.0
ENSG00000286750	4	4	0	0.5	1.0
ENSG00000116754	1745	31	71	0.983	0.961
ENSG00000092931	2343	1018	127	0.697	0.949
ENSG00000237922	0	0	0	0	0
ENSG00000232463	40	0	4	1.0	0.909
ENSG00000232938	16	413	0	0.037	1.0
ENSG00000206680	308	5	14	0.984	0.957
ENSG00000212722	46	7	2	0.868	0.958
ENSG00000198929	372	487	6	0.433	0.984
ENSG00000273610	2	0	0	1.0	1.0
ENSG00000283234	6	11	0	0.353	1.0
ENSG00000271239	293	0	3	1.0	0.99
ENSG00000198862	8491	62	305	0.993	0.965
ENSG00000198104	0	6	0	0.0	0
ENSG00000162551	3689	124	153	0.967	0.96
ENSG00000273002	0	0	0	0	0
ENSG00000232679	3432	37	78	0.989	0.978
ENSG00000161542	256	416	10	0.381	0.962
ENSG00000263375	154	0	2	1.0	0.987
ENSG00000243053	36	0	0	1.0	1.0
ENSG00000226015	625	44	7	0.934	0.989
ENSG00000248322	0	62	0	0.0	0
ENSG00000288078	46	0	2	1.0	0.958
ENSG00000263709	0	66	0	0.0	0
ENSG00000233216	0	0	0	0	0
ENSG00000127472	41	55	5	0.427	0.891
ENSG00000005882	776	551	46	0.585	0.944
ENSG00000271439	0	5	0	0.0	0
ENSG00000273213	810	539	26	0.6	0.969
ENSG00000223603	0	0	0	0	0
ENSG00000242439	0	0	0	0	0
ENSG00000159339	452	116	20	0.796	0.958
ENSG00000000938	10599	30	437	0.997	0.96
ENSG00000200796	0	0	0	0	0
ENSG00000224348	0	0	0	0	0
ENSG00000266160	0	23	0	0.0	0
ENSG00000143001	0	7	0	0.0	0
ENSG00000068097	1048	358	42	0.745	0.961
ENSG00000130775	22055	50	639	0.998	0.972
ENSG00000270885	12	15	0	0.444	1.0
ENSG00000162779	257607	541	14321	0.998	0.947
ENSG00000266009	0	4	0	0.0	0
ENSG00000183114	91	0	1	1.0	0.989
ENSG00000158773	3047	18	133	0.994	0.958
ENSG00000278097	0	2	0	0.0	0
ENSG00000142694	293	0	3	1.0	0.99
ENSG00000239023	140	0	4	1.0	0.972
ENSG00000188681	352	90	8	0.796	0.978
ENSG00000171819	1577	3	35	0.998	0.978
ENSG00000284595	0	397	0	0.0	0
ENSG00000287315	54	132	0	0.29	1.0
ENSG00000256762	0	0	0	0	0
ENSG00000166292	2293	5	45	0.998	0.981
ENSG00000260063	2	10	0	0.167	1.0
ENSG00000277450	158	0	6	1.0	0.963
ENSG00000277791	288	32	8	0.9	0.973
ENSG00000230546	0	0	0	0	0
ENSG00000171621	14	74	0	0.159	1.0
ENSG00000287406	0	34	0	0.0	0
ENSG00000234388	0	0	0	0	0
ENSG00000162738	24	11	0	0.686	1.0
ENSG00000287979	0	0	0	0	0
ENSG00000125398	27	0	1	1.0	0.964
ENSG00000224922	10	0	0	1.0	1.0
ENSG00000261729	196	2	6	0.99	0.97
ENSG00000281696	0	1116	0	0.0	0
ENSG00000188257	1746	0	94	1.0	0.949
ENSG00000162897	3608	5	112	0.999	0.97
ENSG00000284837	0	267	0	0.0	0
ENSG00000167280	176	8	14	0.957	0.926
ENSG00000108932	679	208	37	0.766	0.948
ENSG00000161958	492	106	8	0.823	0.984
ENSG00000137992	979	301	55	0.765	0.947
ENSG00000271919	12	7	0	0.632	1.0
ENSG00000274284	0	5	0	0.0	0
ENSG00000267084	37	2	1	0.949	0.974
ENSG00000268949	505	10	7	0.981	0.986
ENSG00000279432	0	12	0	0.0	0
ENSG00000117601	213	23	5	0.903	0.977
ENSG00000262519	0	0	0	0	0
ENSG00000122224	1132	27	28	0.977	0.976
ENSG00000238723	0	0	0	0	0
ENSG00000266839	23	4	1	0.852	0.958
ENSG00000264470	0	0	0	0	0
ENSG00000271029	0	1	0	0.0	0
ENSG00000132470	14203	90	635	0.994	0.957
ENSG00000235672	0	0	0	0	0
ENSG00000222777	0	2	0	0.0	0
ENSG00000201183	0	0	0	0	0
ENSG00000233473	213	0	7	1.0	0.968
ENSG00000143753	1219	69	49	0.946	0.961
ENSG00000238649	0	0	0	0	0
ENSG00000162729	17	0	1	1.0	0.944
ENSG00000162714	3455	31	87	0.991	0.975
ENSG00000189152	1143	3047	25	0.273	0.979
ENSG00000252383	0	0	0	0	0
ENSG00000280295	0	5	0	0.0	0
ENSG00000284646	6	25	0	0.194	1.0
ENSG00000254545	0	276	0	0.0	0
ENSG00000086619	657	79	13	0.893	0.981
ENSG00000279301	2	0	0	1.0	1.0
ENSG00000237377	0	1	0	0.0	0
ENSG00000278610	0	1122	0	0.0	0
ENSG00000270330	0	0	0	0	0
ENSG00000232245	12	26	0	0.316	1.0
ENSG00000005100	4289	44	139	0.99	0.969
ENSG00000236031	1777	28	63	0.984	0.966
ENSG00000282199	0	516	0	0.0	0
ENSG00000185658	1322	244	74	0.844	0.947
ENSG00000263731	0	0	0	0	0
ENSG00000129204	9351	326	277	0.966	0.971
ENSG00000271588	8	4	0	0.667	1.0
ENSG00000233626	2	0	0	1.0	1.0
ENSG00000170298	20	1844	2	0.011	0.909
ENSG00000207504	6	0	0	1.0	1.0
ENSG00000231022	0	0	0	0	0
ENSG00000266802	10	0	0	1.0	1.0
ENSG00000214141	367	0	5	1.0	0.987
ENSG00000199831	283	0	5	1.0	0.983
ENSG00000251875	0	0	0	0	0
ENSG00000223869	6	0	0	1.0	1.0
ENSG00000212398	12	0	0	1.0	1.0
ENSG00000159455	117	1	3	0.992	0.975
ENSG00000200220	806	0	42	1.0	0.95
ENSG00000256826	178	0	6	1.0	0.967
ENSG00000166265	10	259	0	0.037	1.0
ENSG00000198841	16	0	0	1.0	1.0
ENSG00000134389	0	15	0	0.0	0
ENSG00000119280	466	89	10	0.84	0.979
ENSG00000207169	0	0	0	0	0
ENSG00000237492	74	0	0	1.0	1.0
ENSG00000175658	6	0	0	1.0	1.0
ENSG00000178789	37	5	1	0.881	0.974
ENSG00000278903	2086	793	52	0.725	0.976
ENSG00000187733	8	1150	0	0.007	1.0
ENSG00000233057	0	5	0	0.0	0
ENSG00000266445	99	5	3	0.952	0.971
ENSG00000123843	4398	10	186	0.998	0.959
ENSG00000180787	0	83	0	0.0	0
ENSG00000251812	0	0	0	0	0
ENSG00000232347	0	505	0	0.0	0
ENSG00000133193	959	2276	11	0.296	0.989
ENSG00000283376	4104	13	186	0.997	0.957
ENSG00000236025	0	0	0	0	0
ENSG00000234518	0	0	0	0	0
ENSG00000224763	0	4	0	0.0	0
ENSG00000232185	0	0	0	0	0
ENSG00000225077	85	2216	3	0.037	0.966
ENSG00000167549	4428	21	158	0.995	0.966
ENSG00000275166	0	8	0	0.0	0
ENSG00000265303	0	1713	0	0.0	0
ENSG00000279769	1118	0	18	1.0	0.984
ENSG00000287058	0	701	0	0.0	0
ENSG00000230061	19	683	1	0.027	0.95
ENSG00000240995	60	1	0	0.984	1.0
ENSG00000143786	1434	894	48	0.616	0.968
ENSG00000226364	349	14	9	0.961	0.975
ENSG00000264273	0	18	0	0.0	0
ENSG00000143801	5642	11	252	0.998	0.957
ENSG00000204323	2341	2	53	0.999	0.978
ENSG00000229985	18	0	0	1.0	1.0
ENSG00000161956	511	33	17	0.939	0.968
ENSG00000122484	20	117	0	0.146	1.0
ENSG00000142789	58	140	0	0.293	1.0
ENSG00000170296	19	366	1	0.049	0.95
ENSG00000154736	0	26	0	0.0	0
ENSG00000229526	163	445	3	0.268	0.982
ENSG00000212308	0	0	0	0	0
ENSG00000200651	0	0	0	0	0
ENSG00000229484	0	0	0	0	0
ENSG00000167874	38	0	0	1.0	1.0
ENSG00000273481	0	0	0	0	0
ENSG00000201619	5	0	1	1.0	0.833
ENSG00000279179	1192	4	18	0.997	0.985
ENSG00000272106	0	7	0	0.0	0
ENSG00000187889	856	57	52	0.938	0.943
ENSG00000207416	0	2	0	0.0	0
ENSG00000227066	375	0	3	1.0	0.992
ENSG00000279064	0	0	0	0	0
ENSG00000235202	0	113	0	0.0	0
ENSG00000237852	33	5	1	0.868	0.971
ENSG00000266117	6	0	0	1.0	1.0
ENSG00000206684	0	0	0	0	0
ENSG00000278638	16	19	0	0.457	1.0
ENSG00000233929	7	0	1	1.0	0.875
ENSG00000198242	215	109	13	0.664	0.943
ENSG00000229289	0	0	0	0	0
ENSG00000198720	597	244	27	0.71	0.957
ENSG00000177369	6758	5251	188	0.563	0.973
ENSG00000116819	8	159	0	0.048	1.0
ENSG00000008283	5389	26	165	0.995	0.97
ENSG00000243051	0	0	0	0	0
ENSG00000108559	291	915	13	0.241	0.957
ENSG00000196418	431	107	13	0.801	0.971
ENSG00000225919	116	3	2	0.975	0.983
ENSG00000162542	442	188	18	0.702	0.961
ENSG00000137944	4	467	0	0.008	1.0
ENSG00000267440	0	42	0	0.0	0
ENSG00000207209	0	0	0	0	0
ENSG00000123700	744	192	18	0.795	0.976
ENSG00000010932	3631	347	101	0.913	0.973
ENSG00000233910	0	0	0	0	0
ENSG00000226662	0	0	0	0	0
ENSG00000188529	464	7	4	0.985	0.991
ENSG00000117480	247	53	7	0.823	0.972
ENSG00000227694	0	23	0	0.0	0
ENSG00000233540	149	0	5	1.0	0.968
ENSG00000270553	0	0	0	0	0
ENSG00000259943	0	0	0	0	0
ENSG00000283324	0	115	0	0.0	0
ENSG00000172156	0	0	0	0	0
ENSG00000239710	0	0	0	0	0
ENSG00000006695	587	572	17	0.506	0.972
ENSG00000173638	1473	783	27	0.653	0.982
ENSG00000181873	0	13	0	0.0	0
ENSG00000262456	0	9	0	0.0	0
ENSG00000273500	0	0	0	0	0
ENSG00000169738	2577	14	133	0.995	0.951
ENSG00000261433	0	0	0	0	0
ENSG00000168264	0	42	0	0.0	0
ENSG00000264215	0	0	0	0	0
ENSG00000279728	0	2316	0	0.0	0
ENSG00000207379	0	0	0	0	0
ENSG00000237763	501	741	17	0.403	0.967
ENSG00000264892	6	11	0	0.353	1.0
ENSG00000201025	0	6	0	0.0	0
ENSG00000173947	3553	0	95	1.0	0.974
ENSG00000224870	421	10	11	0.977	0.975
ENSG00000271291	10	0	0	1.0	1.0
ENSG00000202264	0	0	0	0	0
ENSG00000286231	44	305	2	0.126	0.957
ENSG00000266364	0	26	0	0.0	0
ENSG00000274529	0	44	0	0.0	0
ENSG00000263725	0	0	0	0	0
ENSG00000233602	0	0	0	0	0
ENSG00000225904	2908	0	48	1.0	0.984
ENSG00000265293	0	0	0	0	0
ENSG00000171360	38	1	0	0.974	1.0
ENSG00000262061	3917	0	59	1.0	0.985
ENSG00000252370	0	0	0	0	0
ENSG00000162775	902	65	12	0.933	0.987
ENSG00000163534	1272	9	70	0.993	0.948
ENSG00000196550	844	576	36	0.594	0.959
ENSG00000280432	0	0	0	0	0
ENSG00000117676	6898	206	334	0.971	0.954
ENSG00000266667	0	72	0	0.0	0
ENSG00000173065	8228	736	296	0.918	0.965
ENSG00000108671	669	50	29	0.93	0.958
ENSG00000264958	0	8	0	0.0	0
ENSG00000263766	102	224	6	0.313	0.944
ENSG00000261575	4	3	0	0.571	1.0
ENSG00000234041	6	0	0	1.0	1.0
ENSG00000162910	7593	4	237	0.999	0.97
ENSG00000159176	838	36	32	0.959	0.963
ENSG00000162745	161	23	3	0.875	0.982
ENSG00000264750	24	0	0	1.0	1.0
ENSG00000129646	0	101	0	0.0	0
ENSG00000225906	0	5	0	0.0	0
ENSG00000163209	160	0	4	1.0	0.976
ENSG00000280020	78	4	0	0.951	1.0
ENSG00000237445	6	1	0	0.857	1.0
ENSG00000279668	1211	315	33	0.794	0.973
ENSG00000229757	0	0	0	0	0
ENSG00000252222	0	0	0	0	0
ENSG00000200394	0	0	0	0	0
ENSG00000253005	2	0	0	1.0	1.0
ENSG00000186306	0	0	0	0	0
ENSG00000180098	1150	325	66	0.78	0.946
ENSG00000252274	407	0	7	1.0	0.983
ENSG00000162931	50	2	2	0.962	0.962
ENSG00000230005	123	0	3	1.0	0.976
ENSG00000168792	0	253	0	0.0	0
ENSG00000092871	41	253	3	0.139	0.932
ENSG00000235152	194	14	6	0.933	0.97
ENSG00000282936	0	248	0	0.0	0
ENSG00000234721	12661	0	339	1.0	0.974
ENSG00000132854	1908	77	46	0.961	0.976
ENSG00000274747	245	66	5	0.788	0.98
ENSG00000227225	8	3	0	0.727	1.0
ENSG00000224747	0	25	0	0.0	0
ENSG00000286552	6	0	0	1.0	1.0
ENSG00000184988	2365	353	149	0.87	0.941
ENSG00000222042	145	57	5	0.718	0.967
ENSG00000211514	8	0	0	1.0	1.0
ENSG00000262000	0	0	0	0	0
ENSG00000006744	1348	37	118	0.973	0.92
ENSG00000204815	495	85	23	0.853	0.956
ENSG00000243781	12	4	0	0.75	1.0
ENSG00000260563	30	2	0	0.938	1.0
ENSG00000108443	1339	334	41	0.8	0.97
ENSG00000120937	0	0	0	0	0
ENSG00000176083	5403	18	187	0.997	0.967
ENSG00000184599	0	11	0	0.0	0
ENSG00000236663	0	0	0	0	0
ENSG00000171532	0	0	0	0	0
ENSG00000235303	26	17	2	0.605	0.929
ENSG00000162618	3457	680	163	0.836	0.955
ENSG00000253102	0	0	0	0	0
ENSG00000188295	30	5	0	0.857	1.0
ENSG00000267023	118	1427	8	0.076	0.937
ENSG00000141527	5956	744	222	0.889	0.964
ENSG00000272668	0	240	0	0.0	0
ENSG00000006062	3697	3228	157	0.534	0.959
ENSG00000231849	0	0	0	0	0
ENSG00000263050	0	10	0	0.0	0
ENSG00000060718	7623	232	819	0.97	0.903
ENSG00000272804	2	11	0	0.154	1.0
ENSG00000231201	0	25	0	0.0	0
ENSG00000243655	0	5	0	0.0	0
ENSG00000130772	204	13	4	0.94	0.981
ENSG00000143278	2	7	0	0.222	1.0
ENSG00000285053	11122	17583	614	0.387	0.948
ENSG00000228436	277	4218	11	0.062	0.962
ENSG00000123684	3352	147	120	0.958	0.965
ENSG00000283166	0	0	0	0	0
ENSG00000236883	0	279	0	0.0	0
ENSG00000241073	0	304	0	0.0	0
ENSG00000153944	7266	341	234	0.955	0.969
ENSG00000215796	32	0	0	1.0	1.0
ENSG00000269489	60	0	0	1.0	1.0
ENSG00000248442	2	0	0	1.0	1.0
ENSG00000266824	0	19	0	0.0	0
ENSG00000277426	124	8	8	0.939	0.939
ENSG00000232860	1572	1	40	0.999	0.975
ENSG00000237783	0	389	0	0.0	0
ENSG00000197472	36	204	2	0.15	0.947
ENSG00000183508	232	8	4	0.967	0.983
ENSG00000284846	54	21	0	0.72	1.0
ENSG00000130940	935	134	37	0.875	0.962
ENSG00000272958	0	4	0	0.0	0
ENSG00000162624	4900	207	106	0.959	0.979
ENSG00000160602	3313	41	117	0.988	0.966
ENSG00000167494	74	19	2	0.796	0.974
ENSG00000274484	0	0	0	0	0
ENSG00000160055	889	97	47	0.902	0.95
ENSG00000278180	0	0	0	0	0
ENSG00000278433	0	0	0	0	0
ENSG00000157578	2786	505	88	0.847	0.969
ENSG00000237283	36	14	0	0.72	1.0
ENSG00000234601	0	5	0	0.0	0
ENSG00000257949	1599	1569	69	0.505	0.959
ENSG00000136478	1776	92	56	0.951	0.969
ENSG00000230021	2287	14919	89	0.133	0.963
ENSG00000232519	0	201	0	0.0	0
ENSG00000157181	1653	173	37	0.905	0.978
ENSG00000265458	11	122	1	0.083	0.917
ENSG00000174606	1040	36	28	0.967	0.974
ENSG00000264513	30	22	4	0.577	0.882
ENSG00000126091	26266	1658	1064	0.941	0.961
ENSG00000085491	2014	312	66	0.866	0.968
ENSG00000252977	42	0	6	1.0	0.875
ENSG00000276839	0	12	0	0.0	0
ENSG00000141510	17044	86	736	0.995	0.959
ENSG00000162543	0	0	0	0	0
ENSG00000085999	922	316	54	0.745	0.945
ENSG00000134200	0	0	2	0	0.0
ENSG00000272824	0	0	0	0	0
ENSG00000197417	58	1888	0	0.03	1.0
ENSG00000265185	35	46	1	0.432	0.972
ENSG00000221837	17	24	1	0.415	0.944
ENSG00000189169	238	25	4	0.905	0.983
ENSG00000108599	3042	120	184	0.962	0.943
ENSG00000117318	18	0	0	1.0	1.0
ENSG00000229010	0	0	0	0	0
ENSG00000264926	2	0	0	1.0	1.0
ENSG00000070366	2675	1487	79	0.643	0.971
ENSG00000233791	20	6	0	0.769	1.0
ENSG00000168148	0	0	0	0	0
ENSG00000203605	0	268	0	0.0	0
ENSG00000263508	332	19	8	0.946	0.976
ENSG00000279713	0	16	0	0.0	0
ENSG00000200783	0	0	0	0	0
ENSG00000198443	19	0	1	1.0	0.95
ENSG00000266876	0	0	0	0	0
ENSG00000242067	12	0	0	1.0	1.0
ENSG00000235449	0	12	0	0.0	0
ENSG00000162747	2534	205	204	0.925	0.925
ENSG00000224259	119	705	5	0.144	0.96
ENSG00000272443	160	0	0	1.0	1.0
ENSG00000235021	0	1	0	0.0	0
ENSG00000283301	0	60	0	0.0	0
ENSG00000262147	87	5	3	0.946	0.967
ENSG00000272864	271	0	3	1.0	0.989
ENSG00000285629	24	663	0	0.035	1.0
ENSG00000226952	0	0	0	0	0
ENSG00000261868	8	0	0	1.0	1.0
ENSG00000276546	0	0	0	0	0
ENSG00000223026	0	0	0	0	0
ENSG00000250107	0	730	0	0.0	0
ENSG00000227970	0	0	0	0	0
ENSG00000154429	27118	44	498	0.998	0.982
ENSG00000252765	0	0	0	0	0
ENSG00000286091	0	2	0	0.0	0
ENSG00000232015	0	0	0	0	0
ENSG00000163263	6	21	2	0.222	0.75
ENSG00000263529	188	0	2	1.0	0.989
ENSG00000264791	0	0	0	0	0
ENSG00000234912	1635	39	51	0.977	0.97
ENSG00000116350	2339	61	77	0.975	0.968
ENSG00000266677	87	2748	1	0.031	0.989
ENSG00000205899	316	0	4	1.0	0.988
ENSG00000176358	1301	36	53	0.973	0.961
ENSG00000182612	195	175	3	0.527	0.985
ENSG00000281394	2	0	0	1.0	1.0
ENSG00000117419	2636	51	122	0.981	0.956
ENSG00000199840	0	0	0	0	0
ENSG00000203288	2	5	0	0.286	1.0
ENSG00000108771	3747	12	139	0.997	0.964
ENSG00000126705	421	37	11	0.919	0.975
ENSG00000266290	0	1	0	0.0	0
ENSG00000222240	0	0	0	0	0
ENSG00000196944	344	4	10	0.989	0.972
ENSG00000183010	835	27621	41	0.029	0.953
ENSG00000207729	0	0	0	0	0
ENSG00000273825	320	39	6	0.891	0.982
ENSG00000200343	0	617	0	0.0	0
ENSG00000186407	238	8	4	0.967	0.983
ENSG00000221662	26	0	4	1.0	0.867
ENSG00000235628	0	6	0	0.0	0
ENSG00000225675	0	119	0	0.0	0
ENSG00000182827	9	110	1	0.076	0.9
ENSG00000228844	0	0	0	0	0
ENSG00000225934	0	0	0	0	0
ENSG00000225142	18	1	0	0.947	1.0
ENSG00000272636	121	22	5	0.846	0.96
ENSG00000184351	0	0	0	0	0
ENSG00000176378	575	0	19	1.0	0.968
ENSG00000232453	366	471	6	0.437	0.984
ENSG00000287532	0	104	0	0.0	0
ENSG00000224905	37014	397	1026	0.989	0.973
ENSG00000196240	4	4	0	0.5	1.0
ENSG00000204347	0	8	0	0.0	0
ENSG00000186094	2356	1351	50	0.636	0.979
ENSG00000275413	2	28	0	0.067	1.0
ENSG00000159210	1659	114	113	0.936	0.936
ENSG00000167900	3168	31	398	0.99	0.888
ENSG00000160202	288	35	6	0.892	0.98
ENSG00000287586	18	2	0	0.9	1.0
ENSG00000188992	1955	81	83	0.96	0.959
ENSG00000266981	0	478	0	0.0	0
ENSG00000232154	0	0	0	0	0
ENSG00000225871	0	56	0	0.0	0
ENSG00000243710	456	383	22	0.544	0.954
ENSG00000202063	0	0	0	0	0
ENSG00000228423	0	2	0	0.0	0
ENSG00000266094	1476	37	38	0.976	0.975
ENSG00000279895	0	2316	0	0.0	0
ENSG00000271340	0	1	0	0.0	0
ENSG00000233783	326	34	4	0.906	0.988
ENSG00000265073	0	2925	0	0.0	0
ENSG00000180488	15574	755	470	0.954	0.971
ENSG00000179593	2437	7	117	0.997	0.954
ENSG00000235363	49	0	1	1.0	0.98
ENSG00000286155	364	0	10	1.0	0.973
ENSG00000199961	0	4	0	0.0	0
ENSG00000206104	198	0	2	1.0	0.99
ENSG00000236963	3635	41	155	0.989	0.959
ENSG00000262898	837	8517	25	0.089	0.971
ENSG00000275489	9	13	1	0.409	0.9
ENSG00000163220	0	0	0	0	0
ENSG00000276101	0	11	0	0.0	0
ENSG00000223452	146	4	4	0.973	0.973
ENSG00000228708	0	0	0	0	0
ENSG00000265987	12	5090	2	0.002	0.857
ENSG00000199492	0	0	0	0	0
ENSG00000235112	0	2	0	0.0	0
ENSG00000197747	0	11	0	0.0	0
ENSG00000123685	755	3	21	0.996	0.973
ENSG00000263946	0	7	0	0.0	0
ENSG00000260505	0	0	0	0	0
ENSG00000270231	2091	6536	131	0.242	0.941
ENSG00000287671	4280	37	86	0.991	0.98
ENSG00000200536	0	0	0	0	0
ENSG00000162512	74	21	0	0.779	1.0
ENSG00000273516	0	1	0	0.0	0
ENSG00000241666	24	81	0	0.229	1.0
ENSG00000109061	33	9	3	0.786	0.917
ENSG00000076258	550	89	26	0.861	0.955
ENSG00000202078	0	0	0	0	0
ENSG00000263681	1	0	1	1.0	0.5
ENSG00000235407	0	105	0	0.0	0
ENSG00000223429	0	0	0	0	0
ENSG00000233271	0	7	0	0.0	0
ENSG00000262518	0	6	0	0.0	0
ENSG00000273573	0	1	0	0.0	0
ENSG00000252636	32	0	2	1.0	0.941
ENSG00000010803	630	479	30	0.568	0.955
ENSG00000284424	0	0	0	0	0
ENSG00000235933	0	0	0	0	0
ENSG00000143545	153	9	13	0.944	0.922
ENSG00000224335	2	0	0	1.0	1.0
ENSG00000267227	0	44	0	0.0	0
ENSG00000162600	1688	115	84	0.936	0.953
ENSG00000171502	491	1208	31	0.289	0.941
ENSG00000252717	0	0	0	0	0
ENSG00000236383	1846	1230	66	0.6	0.965
ENSG00000286719	85	56	5	0.603	0.944
ENSG00000237090	343	0	9	1.0	0.974
ENSG00000131095	3653	635	125	0.852	0.967
ENSG00000167711	1233	36	97	0.972	0.927
ENSG00000131469	139	29	7	0.827	0.952
ENSG00000225818	237	0	9	1.0	0.963
ENSG00000233595	0	0	0	0	0
ENSG00000202332	0	0	0	0	0
ENSG00000235613	117	100	1	0.539	0.992
ENSG00000287612	43	19	1	0.694	0.977
ENSG00000108821	2162	3	82	0.999	0.963
ENSG00000126106	2543	4771	65	0.348	0.975
ENSG00000207466	0	0	0	0	0
ENSG00000236689	2	3	0	0.4	1.0
ENSG00000235055	0	0	0	0	0
ENSG00000279555	0	0	0	0	0
ENSG00000286443	433	45	17	0.906	0.962
ENSG00000274059	0	0	0	0	0
ENSG00000267568	26	28	2	0.481	0.929
ENSG00000259776	6	0	0	1.0	1.0
ENSG00000236180	4	0	0	1.0	1.0
ENSG00000214819	0	167	0	0.0	0
ENSG00000284692	215	2	3	0.991	0.986
ENSG00000177452	0	0	0	0	0
ENSG00000199135	0	0	0	0	0
ENSG00000287684	0	58	0	0.0	0
ENSG00000267166	16	512	0	0.03	1.0
ENSG00000274199	8	109	0	0.068	1.0
ENSG00000186868	1503	1081	57	0.582	0.963
ENSG00000233327	50	1467	0	0.033	1.0
ENSG00000207005	21	9	1	0.7	0.955
ENSG00000070495	306	263	10	0.538	0.968
ENSG00000271601	0	173	0	0.0	0
ENSG00000237329	0	0	0	0	0
ENSG00000198711	1481	38	41	0.975	0.973
ENSG00000228000	0	0	0	0	0
ENSG00000278517	0	29	0	0.0	0
ENSG00000284242	10	0	0	1.0	1.0
ENSG00000280071	628	3284	26	0.161	0.96
ENSG00000163399	3105	357	107	0.897	0.967
ENSG00000244619	0	23	0	0.0	0
ENSG00000267535	182	22	8	0.892	0.958
ENSG00000235082	2	0	0	1.0	1.0
ENSG00000240445	0	309	0	0.0	0
ENSG00000213540	0	0	0	0	0
ENSG00000252086	175	0	17	1.0	0.911
ENSG00000197683	0	0	0	0	0
ENSG00000226289	0	0	0	0	0
ENSG00000225723	10	6	0	0.625	1.0
ENSG00000185966	0	68	0	0.0	0
ENSG00000275143	0	86	0	0.0	0
ENSG00000275888	6	390	0	0.015	1.0
ENSG00000287307	0	36	0	0.0	0
ENSG00000286012	0	6	0	0.0	0
ENSG00000271252	45	34	1	0.57	0.978
ENSG00000272982	0	0	0	0	0
ENSG00000284443	0	201	0	0.0	0
ENSG00000237213	2	0	0	1.0	1.0
ENSG00000266106	0	301	0	0.0	0
ENSG00000265986	8	0	0	1.0	1.0
ENSG00000243627	0	13	0	0.0	0
ENSG00000231477	0	3	0	0.0	0
ENSG00000242352	0	0	0	0	0
ENSG00000284640	21	0	1	1.0	0.955
ENSG00000252650	0	0	0	0	0
ENSG00000279211	0	0	0	0	0
ENSG00000280108	0	7	0	0.0	0
ENSG00000262213	0	50	0	0.0	0
ENSG00000161944	1481	26	33	0.983	0.978
ENSG00000198842	47	17	1	0.734	0.979
ENSG00000277887	369	294	5	0.557	0.987
ENSG00000238627	0	0	0	0	0
ENSG00000265096	17	444	1	0.037	0.944
ENSG00000264174	96	0	4	1.0	0.96
ENSG00000286109	2	66	0	0.029	1.0
ENSG00000287196	0	0	0	0	0
ENSG00000154262	261	223	13	0.539	0.953
ENSG00000203739	1213	155	13	0.887	0.989
