GENE	TP	FP	FN	P	R
ENSG00000239672	3042	152	2	0.952	0.999
ENSG00000235990	104	21	0	0.832	1.0
ENSG00000233175	434	38	4	0.919	0.991
ENSG00000173762	1231	2	3	0.998	0.998
ENSG00000121933	395	849	1	0.318	0.997
ENSG00000224570	0	4	0	0.0	0
ENSG00000160062	1598	2403	6	0.399	0.996
ENSG00000278627	0	0	0	0	0
ENSG00000267042	0	98	0	0.0	0
ENSG00000221203	0	0	0	0	0
ENSG00000257950	591	1749	5	0.253	0.992
ENSG00000272672	0	0	0	0	0
ENSG00000156097	2850	0	14	1.0	0.995
ENSG00000126698	2876	798	16	0.783	0.994
ENSG00000266236	3	25	1	0.107	0.75
ENSG00000131482	14	309	0	0.043	1.0
ENSG00000233236	128	0	0	1.0	1.0
ENSG00000205424	1052	36	16	0.967	0.985
ENSG00000270287	0	0	0	0	0
ENSG00000228863	15742	80	116	0.995	0.993
ENSG00000259981	0	1	0	0.0	0
ENSG00000238003	2	128	0	0.015	1.0
ENSG00000264019	0	371	0	0.0	0
ENSG00000109084	1029	1250	1	0.452	0.999
ENSG00000267261	4	3103	0	0.001	1.0
ENSG00000255851	0	81	0	0.0	0
ENSG00000171302	6405	64	11	0.99	0.998
ENSG00000214914	0	9	0	0.0	0
ENSG00000237317	808	2	40	0.998	0.953
ENSG00000201919	0	4	0	0.0	0
ENSG00000227941	84	13	0	0.866	1.0
ENSG00000286902	179	46	1	0.796	0.994
ENSG00000226145	136	31	0	0.814	1.0
ENSG00000232344	0	53	0	0.0	0
ENSG00000264341	0	0	0	0	0
ENSG00000116721	523	514	1	0.504	0.998
ENSG00000120071	8465	3202	35	0.726	0.996
ENSG00000288007	1214	0	0	1.0	1.0
ENSG00000285794	268	155	2	0.634	0.993
ENSG00000237492	74	0	0	1.0	1.0
ENSG00000266853	0	0	0	0	0
ENSG00000267532	484	1019	0	0.322	1.0
ENSG00000188878	1019	851	5	0.545	0.995
ENSG00000249497	1422	17	18	0.988	0.988
ENSG00000226377	4	86	0	0.044	1.0
ENSG00000264802	0	0	0	0	0
ENSG00000130770	28	3643	0	0.008	1.0
ENSG00000223901	24	1461	2	0.016	0.923
ENSG00000266564	0	0	0	0	0
ENSG00000283174	74	0	0	1.0	1.0
ENSG00000163207	2259	2	17	0.999	0.993
ENSG00000229191	22	30	0	0.423	1.0
ENSG00000228037	0	28	0	0.0	0
ENSG00000211563	0	0	0	0	0
ENSG00000286668	64	126	2	0.337	0.97
ENSG00000161533	5408	1982	18	0.732	0.997
ENSG00000221837	15	26	3	0.366	0.833
ENSG00000177868	2	554	0	0.004	1.0
ENSG00000006042	2289	153	11	0.937	0.995
ENSG00000227773	0	59	0	0.0	0
ENSG00000108516	479	0	1	1.0	0.998
ENSG00000222511	0	0	0	0	0
ENSG00000230201	26	10	0	0.722	1.0
ENSG00000011052	0	4045	0	0.0	0
ENSG00000229716	38	17	0	0.691	1.0
ENSG00000229047	0	10	0	0.0	0
ENSG00000226166	0	1	0	0.0	0
ENSG00000222112	0	0	0	0	0
ENSG00000231999	4235	274	25	0.939	0.994
ENSG00000227741	147	714	1	0.171	0.993
ENSG00000233586	0	2	0	0.0	0
ENSG00000207974	0	0	0	0	0
ENSG00000010165	70	134	0	0.343	1.0
ENSG00000237049	0	33	0	0.0	0
ENSG00000264727	1389	30	43	0.979	0.97
ENSG00000237429	0	34	0	0.0	0
ENSG00000267074	0	79	0	0.0	0
ENSG00000167695	1530	188	0	0.891	1.0
ENSG00000284842	0	6	0	0.0	0
ENSG00000162598	2990	290	12	0.912	0.996
ENSG00000171943	186	5055	0	0.035	1.0
ENSG00000238759	2	0	0	1.0	1.0
ENSG00000233519	9	18	1	0.333	0.9
ENSG00000267253	0	24	0	0.0	0
ENSG00000267452	42964	1176	340	0.973	0.992
ENSG00000199697	0	2	0	0.0	0
ENSG00000135829	608	417	4	0.593	0.993
ENSG00000188290	30	0	0	1.0	1.0
ENSG00000229989	284	336	2	0.458	0.993
ENSG00000108405	1388	348	2	0.8	0.999
ENSG00000229732	0	140	0	0.0	0
ENSG00000175793	268	12	0	0.957	1.0
ENSG00000229842	0	205	0	0.0	0
ENSG00000117090	761	153	3	0.833	0.996
ENSG00000252963	0	0	0	0	0
ENSG00000277985	0	727	0	0.0	0
ENSG00000158246	300	45	0	0.87	1.0
ENSG00000143776	11147	3849	49	0.743	0.996
ENSG00000228007	0	20	0	0.0	0
ENSG00000162714	3532	254	10	0.933	0.997
ENSG00000159640	2180	113	6	0.951	0.997
ENSG00000276241	126	2456	0	0.049	1.0
ENSG00000117407	1579	0	9	1.0	0.994
ENSG00000197106	1972	177	4	0.918	0.998
ENSG00000143520	137	66	1	0.675	0.993
ENSG00000226828	50	1158	0	0.041	1.0
ENSG00000265972	14	3	0	0.824	1.0
ENSG00000236430	0	5	0	0.0	0
ENSG00000142920	4574	456	18	0.909	0.996
ENSG00000186185	441	364	1	0.548	0.998
ENSG00000221662	30	0	0	1.0	1.0
ENSG00000285752	358	1464	10	0.196	0.973
ENSG00000143184	0	9	0	0.0	0
ENSG00000199735	0	0	0	0	0
ENSG00000221882	1907	1255	9	0.603	0.995
ENSG00000200997	0	0	0	0	0
ENSG00000143190	4853	1938	13	0.715	0.997
ENSG00000273210	0	0	0	0	0
ENSG00000284876	0	841	0	0.0	0
ENSG00000236468	0	1	0	0.0	0
ENSG00000116396	13247	484	69	0.965	0.995
ENSG00000255568	4	4	0	0.5	1.0
ENSG00000143569	2415	1555	9	0.608	0.996
ENSG00000283442	0	23	0	0.0	0
ENSG00000228153	4	0	0	1.0	1.0
ENSG00000279718	0	1	0	0.0	0
ENSG00000271919	12	11	0	0.522	1.0
ENSG00000273982	96	0	2	1.0	0.98
ENSG00000073754	234	286	2	0.45	0.992
ENSG00000235817	72	10	0	0.878	1.0
ENSG00000271527	2	0	0	1.0	1.0
ENSG00000266048	20	2	0	0.909	1.0
ENSG00000199890	0	0	0	0	0
ENSG00000284112	20	34	0	0.37	1.0
ENSG00000179859	164	63	2	0.722	0.988
ENSG00000030582	4539	65	17	0.986	0.996
ENSG00000231022	0	4	0	0.0	0
ENSG00000207476	2	0	0	1.0	1.0
ENSG00000239671	274	0	0	1.0	1.0
ENSG00000286425	10	262	0	0.037	1.0
ENSG00000177201	34	15	0	0.694	1.0
ENSG00000203782	197	2	1	0.99	0.995
ENSG00000132141	479	709	3	0.403	0.994
ENSG00000223262	82	1	0	0.988	1.0
ENSG00000212190	0	21	0	0.0	0
ENSG00000229657	0	0	0	0	0
ENSG00000280113	435	35	1	0.926	0.998
ENSG00000157617	2130	600	10	0.78	0.995
ENSG00000239636	138	22	0	0.863	1.0
ENSG00000233061	211	34	3	0.861	0.986
ENSG00000197934	0	859	0	0.0	0
ENSG00000206737	0	23	0	0.0	0
ENSG00000232824	0	0	0	0	0
ENSG00000270339	0	177	0	0.0	0
ENSG00000143437	7025	1263	13	0.848	0.998
ENSG00000171189	10786	2619	650	0.805	0.943
ENSG00000196189	6441	495	17	0.929	0.997
ENSG00000203785	140	37	0	0.791	1.0
ENSG00000257949	1655	2457	13	0.402	0.992
ENSG00000282740	12	162	2	0.069	0.857
ENSG00000182156	28	95	0	0.228	1.0
ENSG00000274559	134	0	4	1.0	0.971
ENSG00000236206	454	232	2	0.662	0.996
ENSG00000142892	16	696	0	0.022	1.0
ENSG00000160094	116	280	0	0.293	1.0
ENSG00000187080	82	0	0	1.0	1.0
ENSG00000235400	0	0	0	0	0
ENSG00000201003	2	5	0	0.286	1.0
ENSG00000077152	290	411	2	0.414	0.993
ENSG00000186967	0	3	0	0.0	0
ENSG00000204478	152	338	0	0.31	1.0
ENSG00000242123	2	0	0	1.0	1.0
ENSG00000198601	0	5	0	0.0	0
ENSG00000229032	24	8	0	0.75	1.0
ENSG00000132517	141110	762	1160	0.995	0.992
ENSG00000215930	672	0	10	1.0	0.985
ENSG00000224278	0	2	0	0.0	0
ENSG00000272371	0	0	0	0	0
ENSG00000004660	3672	530	20	0.874	0.995
ENSG00000159110	1139	3198	5	0.263	0.996
ENSG00000198909	4151	1166	25	0.781	0.994
ENSG00000283342	2	128	0	0.015	1.0
ENSG00000134716	526	148	0	0.78	1.0
ENSG00000230550	155	178	1	0.465	0.994
ENSG00000280081	413	143	3	0.743	0.993
ENSG00000271277	0	0	0	0	0
ENSG00000229376	154	2000	8	0.071	0.951
ENSG00000055070	245	1531	3	0.138	0.988
ENSG00000202167	48	0	0	1.0	1.0
ENSG00000231424	3740	6846	4	0.353	0.999
ENSG00000261290	228	0	0	1.0	1.0
ENSG00000287902	0	15	0	0.0	0
ENSG00000287445	574	14	0	0.976	1.0
ENSG00000277702	0	41	0	0.0	0
ENSG00000132854	1941	893	13	0.685	0.993
ENSG00000163554	553	220	1	0.715	0.998
ENSG00000009780	741	1129	17	0.396	0.978
ENSG00000232335	0	1003	0	0.0	0
ENSG00000143079	738	1091	6	0.403	0.992
ENSG00000207504	6	0	0	1.0	1.0
ENSG00000162456	371	34	5	0.916	0.987
ENSG00000116128	354	600	0	0.371	1.0
ENSG00000143603	1796	777	10	0.698	0.994
ENSG00000223720	53	80	5	0.398	0.914
ENSG00000283899	0	0	0	0	0
ENSG00000287315	52	139	2	0.272	0.963
ENSG00000161960	2770	176	266	0.94	0.912
ENSG00000117650	26	103	0	0.202	1.0
ENSG00000266356	0	15	0	0.0	0
ENSG00000256029	331	841	3	0.282	0.991
ENSG00000273709	0	153	0	0.0	0
ENSG00000228150	85	190	1	0.309	0.988
ENSG00000241462	164	27	0	0.859	1.0
ENSG00000236101	72	0	0	1.0	1.0
ENSG00000198658	0	2	0	0.0	0
ENSG00000064703	30	251	0	0.107	1.0
ENSG00000143341	2963	2131	9	0.582	0.997
ENSG00000266290	0	35	0	0.0	0
ENSG00000154429	27521	396	95	0.986	0.997
ENSG00000212144	4	7	0	0.364	1.0
ENSG00000122481	440	901	12	0.328	0.973
ENSG00000226026	40	779	2	0.049	0.952
ENSG00000262106	0	4	0	0.0	0
ENSG00000143774	4799	3	15	0.999	0.997
ENSG00000266448	0	0	0	0	0
ENSG00000141194	4	48	0	0.077	1.0
ENSG00000203288	2	51	0	0.038	1.0
ENSG00000228229	0	31	0	0.0	0
ENSG00000268043	6739	4004	255	0.627	0.964
ENSG00000197780	597	388	11	0.606	0.982
ENSG00000236519	0	1	0	0.0	0
ENSG00000243323	10	218	0	0.044	1.0
ENSG00000203661	1040	14	8	0.987	0.992
ENSG00000264462	4	4	0	0.5	1.0
ENSG00000224524	31	0	1	1.0	0.969
ENSG00000233839	0	0	0	0	0
ENSG00000231612	0	0	0	0	0
ENSG00000266208	0	1	0	0.0	0
ENSG00000278794	0	49	0	0.0	0
ENSG00000274321	0	0	0	0	0
ENSG00000266160	0	37	0	0.0	0
ENSG00000011258	4188	1340	26	0.758	0.994
ENSG00000244610	12	1	0	0.923	1.0
ENSG00000215424	21550	7506	128	0.742	0.994
ENSG00000233750	3075	625	43	0.831	0.986
ENSG00000229588	0	749	0	0.0	0
ENSG00000141551	10834	1055	118	0.911	0.989
ENSG00000143512	208	260	0	0.444	1.0
ENSG00000162613	1948	246	4	0.888	0.998
ENSG00000235782	0	10	0	0.0	0
ENSG00000229953	0	63	0	0.0	0
ENSG00000229930	0	61	0	0.0	0
ENSG00000236817	0	7005	0	0.0	0
ENSG00000273576	0	0	0	0	0
ENSG00000142224	3107	555	27	0.848	0.991
ENSG00000232918	0	4	0	0.0	0
ENSG00000279917	0	53	0	0.0	0
ENSG00000285802	0	352	0	0.0	0
ENSG00000181222	5125	478	13	0.915	0.997
ENSG00000226969	65	0	1	1.0	0.985
ENSG00000233640	92	0	0	1.0	1.0
ENSG00000271392	0	7	0	0.0	0
ENSG00000204316	381	157	3	0.708	0.992
ENSG00000225447	96	7	2	0.932	0.98
ENSG00000282718	0	12	0	0.0	0
ENSG00000163435	5690	58	8	0.99	0.999
ENSG00000252129	0	0	0	0	0
ENSG00000224333	0	4	0	0.0	0
ENSG00000287453	37	119	3	0.237	0.925
ENSG00000264613	20	19	0	0.513	1.0
ENSG00000237928	66	1064	0	0.058	1.0
ENSG00000275665	14	1327	0	0.01	1.0
ENSG00000236484	0	17	0	0.0	0
ENSG00000026751	2161	46	23	0.979	0.989
ENSG00000264662	0	0	0	0	0
ENSG00000000460	4376	6038	26	0.42	0.994
ENSG00000161682	631	67	1	0.904	0.998
ENSG00000286252	7	30	1	0.189	0.875
ENSG00000273844	0	0	0	0	0
ENSG00000202415	0	1	0	0.0	0
ENSG00000117713	4042	1864	8	0.684	0.998
ENSG00000227742	813	665	27	0.55	0.968
ENSG00000198626	25659	6438	93	0.799	0.996
ENSG00000141456	3060	770	18	0.799	0.994
ENSG00000205726	2524	3896	20	0.393	0.992
ENSG00000120075	1088	12	6	0.989	0.995
ENSG00000233125	0	1	0	0.0	0
ENSG00000201898	0	0	0	0	0
ENSG00000237848	0	8	0	0.0	0
ENSG00000229407	8	10	0	0.444	1.0
ENSG00000126858	5199	2642	93	0.663	0.982
ENSG00000143398	5640	1835	24	0.755	0.996
ENSG00000265614	0	1	0	0.0	0
ENSG00000262298	22	41	0	0.349	1.0
ENSG00000188460	0	5	0	0.0	0
ENSG00000262662	0	1	0	0.0	0
ENSG00000159658	1628	230	8	0.876	0.995
ENSG00000267047	0	5078	0	0.0	0
ENSG00000171517	446	398	0	0.528	1.0
ENSG00000224969	984	43	30	0.958	0.97
ENSG00000235546	4	0	0	1.0	1.0
ENSG00000204652	0	22	0	0.0	0
ENSG00000226952	0	0	0	0	0
ENSG00000175147	306	458	10	0.401	0.968
ENSG00000181045	468	1028	6	0.313	0.987
ENSG00000263218	60	0	0	1.0	1.0
ENSG00000272574	0	32	0	0.0	0
ENSG00000227109	88	11	0	0.889	1.0
ENSG00000228879	42	0	0	1.0	1.0
ENSG00000141503	5515	1684	23	0.766	0.996
ENSG00000162727	10	5	0	0.667	1.0
ENSG00000143416	559	56	3	0.909	0.995
ENSG00000212157	0	8	0	0.0	0
ENSG00000267637	0	2	0	0.0	0
ENSG00000263717	18	35	0	0.34	1.0
ENSG00000235277	0	159	0	0.0	0
ENSG00000269934	561	858	9	0.395	0.984
ENSG00000285407	10	747	0	0.013	1.0
ENSG00000005961	900	333	0	0.73	1.0
ENSG00000178404	456	472	6	0.491	0.987
ENSG00000274054	2	4	0	0.333	1.0
ENSG00000279782	0	208	0	0.0	0
ENSG00000243749	0	126	0	0.0	0
ENSG00000226015	629	28	3	0.957	0.995
ENSG00000228040	46	20	0	0.697	1.0
ENSG00000158786	1113	80	1	0.933	0.999
ENSG00000161513	8683	103	25	0.988	0.997
ENSG00000264659	14	626	0	0.022	1.0
ENSG00000183979	0	86	0	0.0	0
ENSG00000127483	10321	701	103	0.936	0.99
ENSG00000116701	1177	520	73	0.694	0.942
ENSG00000154721	572	3325	4	0.147	0.993
ENSG00000284657	0	2	0	0.0	0
ENSG00000200619	8	9	0	0.471	1.0
ENSG00000224905	37775	1010	265	0.974	0.993
ENSG00000274370	0	0	0	0	0
ENSG00000231684	0	6	0	0.0	0
ENSG00000200013	0	7	0	0.0	0
ENSG00000265400	0	200	0	0.0	0
ENSG00000221673	0	2	0	0.0	0
ENSG00000232797	0	5	0	0.0	0
ENSG00000162779	269404	2522	2524	0.991	0.991
ENSG00000143486	74	1568	2	0.045	0.974
ENSG00000274712	0	3	0	0.0	0
ENSG00000255054	0	5410	0	0.0	0
ENSG00000170049	20	97	0	0.171	1.0
ENSG00000186094	2389	9126	17	0.207	0.993
ENSG00000225855	4198	916	10	0.821	0.998
ENSG00000197056	2905	2580	5	0.53	0.998
ENSG00000240374	26	8	0	0.765	1.0
ENSG00000264172	42	58	0	0.42	1.0
ENSG00000229330	10	1	0	0.909	1.0
ENSG00000159216	3674	8861	14	0.293	0.996
ENSG00000202257	0	597	0	0.0	0
ENSG00000202027	0	6	0	0.0	0
ENSG00000153933	2246	314	6	0.877	0.997
ENSG00000222788	0	4	0	0.0	0
ENSG00000160783	3021	785	67	0.794	0.978
ENSG00000207475	0	2	0	0.0	0
ENSG00000241042	32	0	0	1.0	1.0
ENSG00000143552	337	5927	1	0.054	0.997
ENSG00000143556	0	2	0	0.0	0
ENSG00000202056	0	8	0	0.0	0
ENSG00000230116	20	0	0	1.0	1.0
ENSG00000264589	54	3670	0	0.015	1.0
ENSG00000200889	0	0	0	0	0
ENSG00000213172	0	15	0	0.0	0
ENSG00000287192	0	35	0	0.0	0
ENSG00000253064	0	0	0	0	0
ENSG00000237613	2	3	0	0.4	1.0
ENSG00000134371	7566	2267	58	0.769	0.992
ENSG00000181773	0	1	0	0.0	0
ENSG00000203721	536	2557	12	0.173	0.978
ENSG00000161920	17	46	1	0.27	0.944
ENSG00000180869	0	45	0	0.0	0
ENSG00000276596	44	109	0	0.288	1.0
ENSG00000206618	0	6	0	0.0	0
ENSG00000267719	0	629	0	0.0	0
ENSG00000274895	0	14	0	0.0	0
ENSG00000274615	52	3465	6	0.015	0.897
ENSG00000213690	4	0	0	1.0	1.0
ENSG00000266107	8	0	0	1.0	1.0
ENSG00000232100	134	110	2	0.549	0.985
ENSG00000120093	2579	4482	5	0.365	0.998
ENSG00000224609	3415	2206	275	0.608	0.925
ENSG00000234020	28	42	0	0.4	1.0
ENSG00000228838	288	266	2	0.52	0.993
ENSG00000162630	1171	38	17	0.969	0.986
ENSG00000162763	0	60	0	0.0	0
ENSG00000234912	1644	404	42	0.803	0.975
ENSG00000161940	10	40	0	0.2	1.0
ENSG00000266009	0	4	0	0.0	0
ENSG00000231512	4	1220	0	0.003	1.0
ENSG00000265840	0	1718	0	0.0	0
ENSG00000227417	94	0	0	1.0	1.0
ENSG00000075461	38	746	0	0.048	1.0
ENSG00000156171	6480	229	26	0.966	0.996
ENSG00000223975	100	29	0	0.775	1.0
ENSG00000286012	0	6	0	0.0	0
ENSG00000116793	1383	1022	29	0.575	0.979
ENSG00000265099	110	10	0	0.917	1.0
ENSG00000187838	4164	112	16	0.974	0.996
ENSG00000279457	0	5	0	0.0	0
ENSG00000273254	20	123	0	0.14	1.0
ENSG00000235183	2	0	0	1.0	1.0
ENSG00000279743	0	0	0	0	0
ENSG00000117724	507	571	1	0.47	0.998
ENSG00000284733	0	12	0	0.0	0
ENSG00000233359	49	686	1	0.067	0.98
ENSG00000043514	3715	597	11	0.862	0.997
ENSG00000227091	2	181	0	0.011	1.0
ENSG00000252404	2	9	0	0.182	1.0
ENSG00000168679	2085	283	13	0.88	0.994
ENSG00000179743	0	476	0	0.0	0
ENSG00000142945	239	776	1	0.235	0.996
ENSG00000224286	59	21	1	0.738	0.983
ENSG00000287721	18	409	0	0.042	1.0
ENSG00000263707	0	1	0	0.0	0
ENSG00000204481	414	298	2	0.581	0.995
ENSG00000229887	0	2	0	0.0	0
ENSG00000230381	4	43	0	0.085	1.0
ENSG00000109047	326	102	2	0.762	0.994
ENSG00000277095	4	609	0	0.007	1.0
ENSG00000143179	2531	708	5	0.781	0.998
ENSG00000233002	2	2107	0	0.001	1.0
ENSG00000167862	4	244	0	0.016	1.0
ENSG00000182783	6	903	0	0.007	1.0
ENSG00000235862	24	1	0	0.96	1.0
ENSG00000163531	4650	779	12	0.857	0.997
ENSG00000159184	0	196	0	0.0	0
ENSG00000264293	0	6	0	0.0	0
ENSG00000221038	0	4	0	0.0	0
ENSG00000237343	0	3	0	0.0	0
ENSG00000215769	488	958	0	0.337	1.0
ENSG00000285815	0	5503	0	0.0	0
ENSG00000137992	1027	802	7	0.562	0.993
ENSG00000233040	0	0	0	0	0
ENSG00000235432	0	37	0	0.0	0
ENSG00000131471	687	922	3	0.427	0.996
ENSG00000252692	0	0	0	0	0
ENSG00000267352	45	0	1	1.0	0.978
ENSG00000230937	662	16	16	0.976	0.976
ENSG00000212187	0	9	0	0.0	0
ENSG00000240667	194	6	2	0.97	0.99
ENSG00000263489	4	102	0	0.038	1.0
ENSG00000223653	690	3198	22	0.177	0.969
ENSG00000196182	976	508	6	0.658	0.994
ENSG00000232198	0	0	0	0	0
ENSG00000252685	0	10	0	0.0	0
ENSG00000272880	51	0	3	1.0	0.944
ENSG00000235888	9883	358	25	0.965	0.997
ENSG00000237783	0	398	0	0.0	0
ENSG00000225028	0	1	0	0.0	0
ENSG00000117281	14	249	0	0.053	1.0
ENSG00000270722	0	2	0	0.0	0
ENSG00000241180	0	24	0	0.0	0
ENSG00000198019	58	786	0	0.069	1.0
ENSG00000278181	42	0	0	1.0	1.0
ENSG00000278180	0	0	0	0	0
ENSG00000229985	18	8	0	0.692	1.0
ENSG00000226029	0	146	0	0.0	0
ENSG00000162654	12	47	0	0.203	1.0
ENSG00000214174	296	180	2	0.622	0.993
ENSG00000275993	5303	938	17	0.85	0.997
ENSG00000200792	0	0	0	0	0
ENSG00000129219	3139	388	11	0.89	0.997
ENSG00000092929	7380	329	68	0.957	0.991
ENSG00000266806	0	24	0	0.0	0
ENSG00000215846	85	0	1	1.0	0.988
ENSG00000227728	0	35	0	0.0	0
ENSG00000229821	0	5	0	0.0	0
ENSG00000067334	80	73	0	0.523	1.0
ENSG00000264592	0	44	0	0.0	0
ENSG00000280349	0	0	0	0	0
ENSG00000097096	0	325	0	0.0	0
ENSG00000226755	0	3	0	0.0	0
ENSG00000266865	1094	1424	10	0.434	0.991
ENSG00000275006	0	37	0	0.0	0
ENSG00000270719	0	0	0	0	0
ENSG00000108679	1975	88	5	0.957	0.997
ENSG00000227373	563	563	5	0.5	0.991
ENSG00000286898	0	375	0	0.0	0
ENSG00000233676	0	4	0	0.0	0
ENSG00000142634	20	413	0	0.046	1.0
ENSG00000226196	0	0	0	0	0
ENSG00000264548	1634	28	22	0.983	0.987
ENSG00000142168	56	166	2	0.252	0.966
ENSG00000142623	0	254	0	0.0	0
ENSG00000279783	0	26	0	0.0	0
ENSG00000268288	0	76	0	0.0	0
ENSG00000270116	0	10	0	0.0	0
ENSG00000276289	58	2180	0	0.026	1.0
ENSG00000173908	1798	42	12	0.977	0.993
ENSG00000287676	2	0	0	1.0	1.0
ENSG00000224763	0	4	0	0.0	0
ENSG00000278873	94	0	2	1.0	0.979
ENSG00000242396	574	3	0	0.995	1.0
ENSG00000121900	210	13	0	0.942	1.0
ENSG00000185561	0	192	0	0.0	0
ENSG00000197532	1706	18	8	0.99	0.995
ENSG00000116183	405	1882	1	0.177	0.998
ENSG00000233372	52	0	0	1.0	1.0
ENSG00000272815	72	1413	2	0.048	0.973
ENSG00000227207	0	5	0	0.0	0
ENSG00000213440	4	29	0	0.121	1.0
ENSG00000283724	198	0	4	1.0	0.98
ENSG00000182816	0	6	0	0.0	0
ENSG00000234318	48	24	0	0.667	1.0
ENSG00000162458	1847	795	41	0.699	0.978
ENSG00000273027	4	0	0	1.0	1.0
ENSG00000264083	71	103	3	0.408	0.959
ENSG00000252086	191	0	1	1.0	0.995
ENSG00000244294	100	23	6	0.813	0.943
ENSG00000203697	1214	889	8	0.577	0.993
ENSG00000258634	0	1130	0	0.0	0
ENSG00000177186	0	3	0	0.0	0
ENSG00000197323	4	1647	0	0.002	1.0
ENSG00000267203	0	0	0	0	0
ENSG00000270171	0	0	0	0	0
ENSG00000143612	5638	517	18	0.916	0.997
ENSG00000224308	0	61	0	0.0	0
ENSG00000222650	0	7	0	0.0	0
ENSG00000252236	0	1	0	0.0	0
ENSG00000214976	0	1	0	0.0	0
ENSG00000262429	18	159	0	0.102	1.0
ENSG00000267321	447	204	11	0.687	0.976
ENSG00000265342	0	10	0	0.0	0
ENSG00000215817	426	1411	2	0.232	0.995
ENSG00000267432	196	1879	2	0.094	0.99
ENSG00000253022	0	16	0	0.0	0
ENSG00000229914	0	2	0	0.0	0
ENSG00000249870	10	927	0	0.011	1.0
ENSG00000185962	0	0	0	0	0
ENSG00000224363	0	7490	0	0.0	0
ENSG00000264739	935	106	15	0.898	0.984
ENSG00000278636	0	12	0	0.0	0
ENSG00000267711	55	22	1	0.714	0.982
ENSG00000267648	0	0	0	0	0
ENSG00000238243	0	1	0	0.0	0
ENSG00000229531	7	275	3	0.025	0.7
ENSG00000162729	18	6	0	0.75	1.0
ENSG00000286886	287	487	5	0.371	0.983
ENSG00000276070	1168	1	6	0.999	0.995
ENSG00000182173	486	84	0	0.853	1.0
ENSG00000219368	236	4	4	0.983	0.983
ENSG00000232184	0	183	0	0.0	0
ENSG00000207607	52	0	0	1.0	1.0
ENSG00000004139	2255	1686	9	0.572	0.996
ENSG00000215899	0	0	0	0	0
ENSG00000271268	0	6	0	0.0	0
ENSG00000225767	516	94	12	0.846	0.977
ENSG00000264322	11	13	1	0.458	0.917
ENSG00000175155	1384	973	4	0.587	0.997
ENSG00000273516	0	1	0	0.0	0
ENSG00000199030	0	0	0	0	0
ENSG00000213939	94	10	0	0.904	1.0
ENSG00000167711	1326	345	4	0.794	0.997
ENSG00000270920	52	0	0	1.0	1.0
ENSG00000238482	12	0	0	1.0	1.0
ENSG00000266707	4	0	0	1.0	1.0
ENSG00000177614	16	666	0	0.023	1.0
ENSG00000280114	0	555	0	0.0	0
ENSG00000200547	0	4	0	0.0	0
ENSG00000213218	154	248	0	0.383	1.0
ENSG00000238220	0	18	0	0.0	0
ENSG00000278829	0	5	0	0.0	0
ENSG00000097033	30	317	0	0.086	1.0
ENSG00000264837	150	15	0	0.909	1.0
ENSG00000234388	0	0	0	0	0
ENSG00000166260	278	166	0	0.626	1.0
ENSG00000268949	499	83	13	0.857	0.975
ENSG00000286174	10	46	2	0.179	0.833
ENSG00000182473	4625	2150	13	0.683	0.997
ENSG00000233691	110	5	0	0.957	1.0
ENSG00000131095	3766	727	12	0.838	0.997
ENSG00000233514	285	3	1	0.99	0.997
ENSG00000204859	11832	116	34	0.99	0.997
ENSG00000116138	1098	2393	8	0.315	0.993
ENSG00000234041	6	0	0	1.0	1.0
ENSG00000157873	1071	2	17	0.998	0.984
ENSG00000274620	0	0	0	0	0
ENSG00000134193	1346	26	4	0.981	0.997
ENSG00000279174	2	2	0	0.5	1.0
ENSG00000116667	721	1558	5	0.316	0.993
ENSG00000237976	0	137	0	0.0	0
ENSG00000081248	0	325	0	0.0	0
ENSG00000177535	1818	73	16	0.961	0.991
ENSG00000227751	17	1	1	0.944	0.944
ENSG00000242757	8	7	0	0.533	1.0
ENSG00000185158	1984	657	6	0.751	0.997
ENSG00000264881	0	4	0	0.0	0
ENSG00000240995	60	31	0	0.659	1.0
ENSG00000143545	164	79	2	0.675	0.988
ENSG00000275532	0	219	0	0.0	0
ENSG00000221200	0	38	0	0.0	0
ENSG00000234277	60	469	0	0.113	1.0
ENSG00000204815	518	1098	0	0.321	1.0
ENSG00000284693	150	237	2	0.388	0.987
ENSG00000166750	14263	373	31	0.975	0.998
ENSG00000157551	5882	1526	14	0.794	0.998
ENSG00000275915	10	120	0	0.077	1.0
ENSG00000235226	0	0	0	0	0
ENSG00000134201	118	15330	2	0.008	0.983
ENSG00000162595	78	24	2	0.765	0.975
ENSG00000234512	499	0	1	1.0	0.998
ENSG00000273591	0	0	0	0	0
ENSG00000224536	124	451	0	0.216	1.0
ENSG00000275213	0	35	0	0.0	0
ENSG00000264491	64	8	0	0.889	1.0
ENSG00000285818	12	0	0	1.0	1.0
ENSG00000278233	34	155	0	0.18	1.0
ENSG00000160216	2451	1385	11	0.639	0.996
ENSG00000162444	2	735	0	0.003	1.0
ENSG00000188859	284	579	0	0.329	1.0
ENSG00000278774	76	79	0	0.49	1.0
ENSG00000226745	26	4	0	0.867	1.0
ENSG00000272167	343	10	1	0.972	0.997
ENSG00000267420	0	86	0	0.0	0
ENSG00000198128	3245	47	17	0.986	0.995
ENSG00000172156	0	7	0	0.0	0
ENSG00000262445	0	238	0	0.0	0
ENSG00000265222	77	184	1	0.295	0.987
