GENE	TP	FP	FN	P	R
ENSG00000249730	0	0	0	0	0
ENSG00000262837	0	0	0	0	0
ENSG00000180090	0	0	464	0	0.0
ENSG00000279718	0	0	0	0	0
ENSG00000117400	0	0	0	0	0
ENSG00000236994	54	0	0	1.0	1.0
ENSG00000117834	742	3	100	0.996	0.881
ENSG00000167723	1143	1	647	0.999	0.639
ENSG00000177885	579	26	11	0.957	0.981
ENSG00000143627	0	0	0	0	0
ENSG00000178691	2844	7	462	0.998	0.86
ENSG00000070886	2	0	0	1.0	1.0
ENSG00000239552	0	0	502	0	0.0
ENSG00000271101	0	0	0	0	0
ENSG00000226128	0	0	0	0	0
ENSG00000227667	144	0	0	1.0	1.0
ENSG00000116218	4	7	14	0.364	0.222
ENSG00000117505	30	0	0	1.0	1.0
ENSG00000224520	1717	0	5	1.0	0.997
ENSG00000286430	99	0	465	1.0	0.176
ENSG00000132361	1061	0	9	1.0	0.992
ENSG00000229016	0	0	0	0	0
ENSG00000182156	28	0	0	1.0	1.0
ENSG00000277688	0	0	0	0	0
ENSG00000181036	1330	0	22	1.0	0.984
ENSG00000267065	1439	0	87	1.0	0.943
ENSG00000235777	0	0	0	0	0
ENSG00000187481	3	0	1	1.0	0.75
ENSG00000284035	0	0	920	0	0.0
ENSG00000224227	0	0	0	0	0
ENSG00000266980	0	0	0	0	0
ENSG00000117322	1174	0	6	1.0	0.995
ENSG00000224358	0	0	0	0	0
ENSG00000177868	0	0	2	0	0.0
ENSG00000266368	14	0	90	1.0	0.135
ENSG00000265096	10	0	8	1.0	0.556
ENSG00000157873	925	0	163	1.0	0.85
ENSG00000263674	0	0	0	0	0
ENSG00000265541	6	0	0	1.0	1.0
ENSG00000265971	2	0	0	1.0	1.0
ENSG00000132485	0	0	4	0	0.0
ENSG00000264647	0	0	0	0	0
ENSG00000276406	0	0	0	0	0
ENSG00000108578	1421	0	49	1.0	0.967
ENSG00000135821	8752	0	20	1.0	0.998
ENSG00000227094	0	0	0	0	0
ENSG00000252515	0	0	112	0	0.0
ENSG00000207190	0	0	122	0	0.0
ENSG00000116539	5483	97	403	0.983	0.932
ENSG00000201239	0	0	0	0	0
ENSG00000183145	133	0	5	1.0	0.964
ENSG00000236963	3768	2	22	0.999	0.994
ENSG00000203740	326	0	2	1.0	0.994
ENSG00000231181	0	0	0	0	0
ENSG00000184270	39	0	33	1.0	0.542
ENSG00000278287	0	0	0	0	0
ENSG00000085433	829	5	9	0.994	0.989
ENSG00000227018	6	0	0	1.0	1.0
ENSG00000269925	0	0	54	0	0.0
ENSG00000156253	46	0	0	1.0	1.0
ENSG00000274363	2	0	0	1.0	1.0
ENSG00000172380	113	1	17	0.991	0.869
ENSG00000227445	863	0	3	1.0	0.997
ENSG00000238597	0	0	0	0	0
ENSG00000262953	0	3	0	0.0	0
ENSG00000239888	0	0	0	0	0
ENSG00000229447	0	0	354	0	0.0
ENSG00000229220	0	0	0	0	0
ENSG00000232263	613	0	1	1.0	0.998
ENSG00000201355	0	0	16	0	0.0
ENSG00000181227	0	0	30	0	0.0
ENSG00000186831	239	0	953	1.0	0.201
ENSG00000252717	0	0	0	0	0
ENSG00000242193	0	0	1274	0	0.0
ENSG00000287727	0	0	7754	0	0.0
ENSG00000264895	0	0	92	0	0.0
ENSG00000286486	0	0	0	0	0
ENSG00000170037	7183	0	121	1.0	0.983
ENSG00000237664	0	0	0	0	0
ENSG00000186980	24	0	0	1.0	1.0
ENSG00000263535	0	0	0	0	0
ENSG00000158714	15	0	9	1.0	0.625
ENSG00000207234	0	0	252	0	0.0
ENSG00000172156	0	0	0	0	0
ENSG00000072210	7460	0	42	1.0	0.994
ENSG00000252231	12	0	0	1.0	1.0
ENSG00000179639	3304	0	14	1.0	0.996
ENSG00000159592	3129	1	65	1.0	0.98
ENSG00000278540	5071	107	57	0.979	0.989
ENSG00000267359	0	0	0	0	0
ENSG00000243870	0	0	0	0	0
ENSG00000227141	0	0	0	0	0
ENSG00000276529	0	0	0	0	0
ENSG00000283377	0	0	0	0	0
ENSG00000280800	0	0	30	0	0.0
ENSG00000214553	114	3	0	0.974	1.0
ENSG00000229289	0	0	0	0	0
ENSG00000150337	0	0	4	0	0.0
ENSG00000287082	0	0	6	0	0.0
ENSG00000223653	57	7	655	0.891	0.08
ENSG00000163866	3969	2	577	0.999	0.873
ENSG00000079335	4410	2	1010	1.0	0.814
ENSG00000234211	0	0	4	0	0.0
ENSG00000276728	1276	0	58	1.0	0.957
ENSG00000287697	0	0	0	0	0
ENSG00000227937	4	0	0	1.0	1.0
ENSG00000271578	0	0	0	0	0
ENSG00000279762	2	1	6	0.667	0.25
ENSG00000168256	1656	0	140	1.0	0.922
ENSG00000287372	119	0	1	1.0	0.992
ENSG00000284202	0	0	0	0	0
ENSG00000235371	8	0	0	1.0	1.0
ENSG00000158488	2236	0	20	1.0	0.991
ENSG00000152763	6256	2	428	1.0	0.936
ENSG00000224203	0	0	34	0	0.0
ENSG00000234277	60	1	0	0.984	1.0
ENSG00000267312	2	0	0	1.0	1.0
ENSG00000155304	0	0	0	0	0
ENSG00000265784	0	0	74	0	0.0
ENSG00000224678	0	0	0	0	0
ENSG00000241042	0	0	32	0	0.0
ENSG00000273483	0	0	0	0	0
ENSG00000225632	0	0	0	0	0
ENSG00000228067	439	0	5	1.0	0.989
ENSG00000225767	0	0	528	0	0.0
ENSG00000186868	1548	9	12	0.994	0.992
ENSG00000202332	0	0	0	0	0
ENSG00000237845	4	0	0	1.0	1.0
ENSG00000185158	1830	3	160	0.998	0.92
ENSG00000238627	0	0	0	0	0
ENSG00000199890	0	0	0	0	0
ENSG00000163155	0	0	204	0	0.0
ENSG00000236035	0	0	12	0	0.0
ENSG00000162769	387	1	1	0.997	0.997
ENSG00000227533	1496	2	448	0.999	0.77
ENSG00000134376	1736	3	344	0.998	0.835
ENSG00000277655	37	0	27	1.0	0.578
ENSG00000142733	234	0	0	1.0	1.0
ENSG00000224810	1771	0	53	1.0	0.971
ENSG00000233442	5047	0	23	1.0	0.995
ENSG00000183048	53	0	365	1.0	0.127
ENSG00000197472	0	0	38	0	0.0
ENSG00000129197	362	0	638	1.0	0.362
ENSG00000267075	0	0	446	0	0.0
ENSG00000224183	0	0	54	0	0.0
ENSG00000174950	10	0	0	1.0	1.0
ENSG00000285641	0	1	0	0.0	0
ENSG00000273627	0	0	0	0	0
ENSG00000225334	302	0	2	1.0	0.993
ENSG00000265254	0	0	0	0	0
ENSG00000235514	0	0	4	0	0.0
ENSG00000265863	0	0	0	0	0
ENSG00000231949	0	0	0	0	0
ENSG00000174567	367	0	1	1.0	0.997
ENSG00000181873	0	0	0	0	0
ENSG00000233922	0	0	16	0	0.0
ENSG00000108878	0	0	0	0	0
ENSG00000108349	1301	1	91	0.999	0.935
ENSG00000117601	217	1	1	0.995	0.995
ENSG00000265073	0	0	0	0	0
ENSG00000283973	0	0	0	0	0
ENSG00000182481	1772	0	182	1.0	0.907
ENSG00000233084	0	0	0	0	0
ENSG00000206791	0	0	0	0	0
ENSG00000084652	0	0	0	0	0
ENSG00000226499	20	0	0	1.0	1.0
ENSG00000173714	0	0	0	0	0
ENSG00000279390	0	0	0	0	0
ENSG00000182816	0	0	0	0	0
ENSG00000157181	1677	1	13	0.999	0.992
ENSG00000228708	0	0	0	0	0
ENSG00000141564	851	77	5	0.917	0.994
ENSG00000076356	6186	12	20	0.998	0.997
ENSG00000126106	1548	1	1060	0.999	0.594
ENSG00000206824	0	0	0	0	0
ENSG00000187140	0	0	0	0	0
ENSG00000259349	0	0	0	0	0
ENSG00000279187	0	0	458	0	0.0
ENSG00000159479	31	0	267	1.0	0.104
ENSG00000134183	0	0	18	0	0.0
ENSG00000224321	0	0	0	0	0
ENSG00000167193	306	3	10	0.99	0.968
ENSG00000058453	582	131	18	0.816	0.97
ENSG00000162623	2946	0	184	1.0	0.941
ENSG00000256374	0	0	0	0	0
ENSG00000236973	0	0	0	0	0
ENSG00000274225	0	0	0	0	0
ENSG00000223694	0	0	1826	0	0.0
ENSG00000163206	56	0	0	1.0	1.0
ENSG00000116299	1263	4	31	0.997	0.976
ENSG00000238108	0	0	4	0	0.0
ENSG00000204219	132	0	2	1.0	0.985
ENSG00000091592	10073	2	41	1.0	0.996
ENSG00000196352	3108	0	34	1.0	0.989
ENSG00000125319	2057	0	9	1.0	0.996
ENSG00000271398	0	0	0	0	0
ENSG00000237131	0	0	0	0	0
ENSG00000264207	0	0	0	0	0
ENSG00000212446	50	0	0	1.0	1.0
ENSG00000252283	0	0	0	0	0
ENSG00000214578	0	9	0	0.0	0
ENSG00000116918	0	0	52	0	0.0
ENSG00000243686	0	0	0	0	0
ENSG00000267047	0	7	0	0.0	0
ENSG00000236887	0	0	0	0	0
ENSG00000241860	45	1	1535	0.978	0.028
ENSG00000285719	0	0	0	0	0
ENSG00000254942	0	0	0	0	0
ENSG00000284203	0	0	4	0	0.0
ENSG00000224685	0	0	0	0	0
ENSG00000236782	2	0	0	1.0	1.0
ENSG00000252692	0	0	0	0	0
ENSG00000284368	0	0	0	0	0
ENSG00000162746	901	0	1	1.0	0.999
ENSG00000228121	0	0	0	0	0
ENSG00000278829	0	0	0	0	0
ENSG00000262693	88	0	0	1.0	1.0
ENSG00000235002	0	0	0	0	0
ENSG00000143473	4980	45	5014	0.991	0.498
ENSG00000059588	1015	0	11	1.0	0.989
ENSG00000230607	0	0	0	0	0
ENSG00000126561	4300	0	650	1.0	0.869
ENSG00000237781	3595	0	6925	1.0	0.342
ENSG00000276054	0	0	14	0	0.0
ENSG00000243749	0	0	0	0	0
ENSG00000224521	2	0	0	1.0	1.0
ENSG00000134389	0	0	0	0	0
ENSG00000215808	184	0	34	1.0	0.844
ENSG00000185379	0	0	1854	0	0.0
ENSG00000230955	0	0	0	0	0
ENSG00000036549	5024	2	72	1.0	0.986
ENSG00000163202	942	0	70	1.0	0.931
ENSG00000263427	2	0	0	1.0	1.0
ENSG00000275143	0	0	0	0	0
ENSG00000275129	0	0	0	0	0
ENSG00000230411	0	0	0	0	0
ENSG00000228084	32	0	80	1.0	0.286
ENSG00000234741	2793	0	475	1.0	0.855
ENSG00000282980	0	0	0	0	0
ENSG00000223810	0	0	2	0	0.0
ENSG00000108830	149	0	3	1.0	0.98
ENSG00000180409	0	0	0	0	0
ENSG00000252005	0	0	0	0	0
ENSG00000241128	0	0	0	0	0
ENSG00000228955	0	0	28	0	0.0
ENSG00000154914	2733	1	533	1.0	0.837
ENSG00000108771	3870	0	16	1.0	0.996
ENSG00000277728	0	0	0	0	0
ENSG00000263435	0	0	4	0	0.0
ENSG00000251754	0	0	0	0	0
ENSG00000235096	0	0	0	0	0
ENSG00000125434	647	0	267	1.0	0.708
ENSG00000273373	0	0	0	0	0
ENSG00000243704	0	0	0	0	0
ENSG00000162434	491	1	1	0.998	0.998
ENSG00000231837	0	0	4	0	0.0
ENSG00000123700	722	1	40	0.999	0.948
ENSG00000183640	0	0	0	0	0
ENSG00000237377	0	0	0	0	0
ENSG00000125457	838	0	20	1.0	0.977
ENSG00000283051	4	0	0	1.0	1.0
ENSG00000242553	0	2	0	0.0	0
ENSG00000202461	0	0	0	0	0
ENSG00000160688	3540	0	70	1.0	0.981
ENSG00000228382	0	0	132	0	0.0
ENSG00000143107	0	0	0	0	0
ENSG00000183077	2511	0	257	1.0	0.907
ENSG00000171812	656	0	0	1.0	1.0
ENSG00000213172	0	0	0	0	0
ENSG00000008118	8	0	0	1.0	1.0
ENSG00000183691	0	0	0	0	0
ENSG00000236022	0	0	0	0	0
ENSG00000196535	2784	4	584	0.999	0.827
ENSG00000227874	2	0	2	1.0	0.5
ENSG00000271329	0	0	0	0	0
ENSG00000116983	0	2	0	0.0	0
ENSG00000228826	0	0	0	0	0
ENSG00000273464	0	0	50	0	0.0
ENSG00000232482	0	0	0	0	0
ENSG00000153936	0	14	2	0.0	0.0
ENSG00000223356	0	0	0	0	0
ENSG00000283978	0	0	0	0	0
ENSG00000108387	0	0	13964	0	0.0
ENSG00000080910	1699	0	857	1.0	0.665
ENSG00000235643	0	0	0	0	0
ENSG00000275523	0	0	0	0	0
ENSG00000227045	15	0	25	1.0	0.375
ENSG00000203858	852	0	8	1.0	0.991
ENSG00000266820	0	0	0	0	0
ENSG00000224018	0	0	0	0	0
ENSG00000232300	0	0	0	0	0
ENSG00000229101	0	0	0	0	0
ENSG00000263766	33	1	75	0.971	0.306
ENSG00000231236	0	0	0	0	0
ENSG00000142684	0	0	454	0	0.0
ENSG00000176809	7267	8	12753	0.999	0.363
ENSG00000132763	42	0	44	1.0	0.488
ENSG00000287582	29	0	15	1.0	0.659
ENSG00000212900	0	0	0	0	0
ENSG00000232993	0	0	0	0	0
ENSG00000073584	6	0	98390	1.0	0.0
ENSG00000251789	0	0	0	0	0
ENSG00000182134	2260	0	18	1.0	0.992
ENSG00000287691	0	1	0	0.0	0
ENSG00000272931	0	0	0	0	0
ENSG00000171360	36	0	2	1.0	0.947
ENSG00000169717	718	0	2	1.0	0.997
ENSG00000250286	0	0	0	0	0
ENSG00000171943	6	2	180	0.75	0.032
ENSG00000224209	8060	5	478	0.999	0.944
ENSG00000183726	1833	0	43	1.0	0.977
ENSG00000235215	0	0	0	0	0
ENSG00000237605	165	0	17	1.0	0.907
ENSG00000267526	0	0	180	0	0.0
ENSG00000264501	0	0	60	0	0.0
ENSG00000170498	0	0	0	0	0
ENSG00000206762	0	0	0	0	0
ENSG00000286788	0	0	0	0	0
ENSG00000196156	0	0	0	0	0
ENSG00000134709	60	1	0	0.984	1.0
ENSG00000175984	0	5	0	0.0	0
ENSG00000184330	0	0	0	0	0
ENSG00000090273	85	1	5	0.988	0.944
ENSG00000137955	366	1	140	0.997	0.723
ENSG00000161682	631	0	1	1.0	0.998
ENSG00000262147	0	0	90	0	0.0
ENSG00000200381	0	0	0	0	0
ENSG00000076258	573	0	3	1.0	0.995
ENSG00000265041	91	0	1	1.0	0.989
ENSG00000197520	37	0	21	1.0	0.638
ENSG00000008838	5830	1	202	1.0	0.967
ENSG00000248322	0	0	0	0	0
ENSG00000284038	0	0	0	0	0
ENSG00000285829	0	0	0	0	0
ENSG00000255851	0	0	0	0	0
ENSG00000159184	0	0	0	0	0
ENSG00000259333	0	0	0	0	0
ENSG00000241157	0	0	44	0	0.0
ENSG00000204652	0	0	0	0	0
ENSG00000234383	0	0	0	0	0
ENSG00000230337	8	0	6	1.0	0.571
ENSG00000167434	55	0	1	1.0	0.982
ENSG00000228470	168	0	52	1.0	0.764
ENSG00000198909	1278	1	2898	0.999	0.306
ENSG00000188976	5216	0	996	1.0	0.84
ENSG00000252462	0	0	0	0	0
ENSG00000168528	1408	0	2	1.0	0.999
ENSG00000227591	0	0	0	0	0
ENSG00000278672	0	0	0	0	0
ENSG00000272371	0	0	0	0	0
ENSG00000234478	0	0	0	0	0
ENSG00000236773	0	0	0	0	0
ENSG00000158473	2	0	0	1.0	1.0
ENSG00000263353	22	0	14	1.0	0.611
ENSG00000207759	0	0	0	0	0
ENSG00000252628	0	0	28	0	0.0
ENSG00000275464	280	0	1224	1.0	0.186
ENSG00000188807	1356	2	8	0.999	0.994
ENSG00000235183	0	0	2	0	0.0
ENSG00000143067	0	0	0	0	0
ENSG00000287283	0	0	0	0	0
ENSG00000134216	1374	0	2508	1.0	0.354
ENSG00000266173	16	16	14932	0.5	0.001
ENSG00000215883	0	0	2018	0	0.0
ENSG00000279895	0	0	0	0	0
ENSG00000198358	1	0	23	1.0	0.042
ENSG00000163131	470	1	6	0.998	0.987
ENSG00000264294	0	0	0	0	0
ENSG00000271428	0	0	548	0	0.0
ENSG00000178082	0	0	0	0	0
ENSG00000007312	21	0	137	1.0	0.133
ENSG00000235123	0	0	14	0	0.0
ENSG00000213440	0	0	4	0	0.0
ENSG00000266313	194	0	90	1.0	0.683
ENSG00000266775	0	0	0	0	0
ENSG00000041988	893	0	27	1.0	0.971
ENSG00000266918	0	0	18	0	0.0
ENSG00000275562	0	0	0	0	0
ENSG00000224790	0	0	0	0	0
ENSG00000261781	26	0	0	1.0	1.0
ENSG00000272205	0	0	0	0	0
ENSG00000007923	578	1	132	0.998	0.814
ENSG00000227066	378	0	0	1.0	1.0
ENSG00000272161	0	0	28	0	0.0
ENSG00000237938	100	0	664	1.0	0.131
ENSG00000143320	9	0	37	1.0	0.196
ENSG00000142494	1401	5	1313	0.996	0.516
ENSG00000251943	0	0	0	0	0
ENSG00000285280	1160	652	246	0.64	0.825
ENSG00000266048	0	0	20	0	0.0
ENSG00000275107	0	0	96	0	0.0
ENSG00000279555	0	0	0	0	0
ENSG00000091583	2	0	0	1.0	1.0
ENSG00000275982	0	0	0	0	0
ENSG00000127804	13568	2	158	1.0	0.988
ENSG00000236085	0	0	0	0	0
ENSG00000237783	0	0	0	0	0
ENSG00000267625	1	0	1	1.0	0.5
ENSG00000270728	0	0	0	0	0
ENSG00000198198	2334	5	378	0.998	0.861
ENSG00000243346	2	0	0	1.0	1.0
ENSG00000232860	1589	0	23	1.0	0.986
ENSG00000237735	6	0	0	1.0	1.0
ENSG00000232892	0	0	0	0	0
ENSG00000186510	194	0	10	1.0	0.951
ENSG00000286754	0	0	0	0	0
ENSG00000228664	0	0	0	0	0
ENSG00000263859	0	0	0	0	0
ENSG00000207147	0	0	74	0	0.0
ENSG00000236468	0	0	0	0	0
ENSG00000131094	6	0	0	1.0	1.0
ENSG00000270859	0	0	0	0	0
ENSG00000142224	2943	0	191	1.0	0.939
ENSG00000117448	740	0	0	1.0	1.0
ENSG00000132694	2413	2	17	0.999	0.993
ENSG00000284662	0	0	10	0	0.0
ENSG00000108654	14586	0	2586	1.0	0.849
ENSG00000234289	0	0	0	0	0
ENSG00000284376	33	0	401	1.0	0.076
ENSG00000222370	0	0	1138	0	0.0
ENSG00000282317	68	0	8	1.0	0.895
ENSG00000186844	0	0	0	0	0
ENSG00000143194	113	0	1	1.0	0.991
ENSG00000162706	2651	2	4331	0.999	0.38
ENSG00000237292	0	0	0	0	0
ENSG00000238141	99	0	47	1.0	0.678
ENSG00000263715	250	241	434	0.509	0.365
ENSG00000159348	114	0	0	1.0	1.0
ENSG00000011007	0	0	174	0	0.0
ENSG00000230798	100	0	20	1.0	0.833
ENSG00000237899	0	0	0	0	0
ENSG00000236770	0	0	0	0	0
ENSG00000162595	0	0	80	0	0.0
ENSG00000225438	0	0	0	0	0
ENSG00000224167	65	0	91	1.0	0.417
ENSG00000233478	0	0	0	0	0
ENSG00000284652	0	0	0	0	0
ENSG00000143502	520	1	2	0.998	0.996
ENSG00000285462	360	0	0	1.0	1.0
ENSG00000230833	0	0	178	0	0.0
ENSG00000274226	0	0	0	0	0
ENSG00000287197	18	0	0	1.0	1.0
ENSG00000286263	147	3	193	0.98	0.432
ENSG00000006283	21466	0	744	1.0	0.967
ENSG00000201588	0	0	0	0	0
ENSG00000251785	0	0	0	0	0
ENSG00000231784	0	0	0	0	0
ENSG00000271200	281	0	119	1.0	0.703
ENSG00000116514	19	0	43	1.0	0.306
ENSG00000277147	798	7	1258	0.991	0.388
ENSG00000228776	0	0	0	0	0
ENSG00000227453	90	0	2	1.0	0.978
ENSG00000274370	0	0	0	0	0
ENSG00000232959	0	0	2	0	0.0
ENSG00000231900	0	0	868	0	0.0
ENSG00000236004	0	0	0	0	0
ENSG00000211451	0	0	30	0	0.0
ENSG00000222784	0	0	0	0	0
ENSG00000201183	0	0	0	0	0
ENSG00000225191	12	0	0	1.0	1.0
ENSG00000277726	13	1	153	0.929	0.078
ENSG00000279207	0	0	0	0	0
ENSG00000233268	0	0	326	0	0.0
ENSG00000117643	33728	10	204	1.0	0.994
ENSG00000284085	0	0	38	0	0.0
ENSG00000223870	0	0	0	0	0
ENSG00000265118	0	0	86	0	0.0
ENSG00000116171	14575	13	119	0.999	0.992
ENSG00000286775	0	0	0	0	0
ENSG00000141338	1105	0	143	1.0	0.885
ENSG00000233401	0	0	46	0	0.0
ENSG00000242529	0	0	2	0	0.0
ENSG00000278505	0	0	556	0	0.0
ENSG00000270282	0	0	54	0	0.0
ENSG00000223956	0	0	614	0	0.0
ENSG00000127780	0	0	0	0	0
ENSG00000121060	1300	4	1446	0.997	0.473
ENSG00000182612	3	0	195	1.0	0.015
ENSG00000265614	0	0	0	0	0
ENSG00000073969	735	12	891	0.984	0.452
ENSG00000213051	0	0	306	0	0.0
ENSG00000230971	0	0	318	0	0.0
ENSG00000117245	4296	2	6	1.0	0.999
ENSG00000224259	114	1	10	0.991	0.919
ENSG00000240374	0	0	26	0	0.0
ENSG00000267638	0	0	388	0	0.0
ENSG00000137970	0	0	0	0	0
ENSG00000260019	977	0	491	1.0	0.666
ENSG00000117616	2438	25	376	0.99	0.866
ENSG00000242407	0	0	0	0	0
ENSG00000226053	657	0	9	1.0	0.986
ENSG00000162407	4013	8	10679	0.998	0.273
ENSG00000160714	1063	0	3	1.0	0.997
ENSG00000232436	72	0	0	1.0	1.0
ENSG00000167363	0	0	0	0	0
ENSG00000226526	16	1	160	0.941	0.091
ENSG00000249906	16	1	266	0.941	0.057
ENSG00000287356	599	0	319	1.0	0.653
ENSG00000232273	0	0	0	0	0
ENSG00000162641	9432	33	56	0.997	0.994
ENSG00000143369	3808	0	10	1.0	0.997
ENSG00000160224	586	0	8	1.0	0.987
ENSG00000236179	0	0	0	0	0
ENSG00000197591	0	0	0	0	0
ENSG00000271222	8459	0	47	1.0	0.994
ENSG00000122406	188	0	1032	1.0	0.154
ENSG00000215030	0	0	0	0	0
ENSG00000204160	120	0	2	1.0	0.984
ENSG00000126705	432	1	0	0.998	1.0
ENSG00000232100	134	0	2	1.0	0.985
ENSG00000143420	4147	0	63	1.0	0.985
ENSG00000198336	1432	0	6	1.0	0.996
ENSG00000277161	0	0	6476	0	0.0
ENSG00000185966	0	0	0	0	0
ENSG00000277947	0	0	16	0	0.0
ENSG00000241225	0	0	2	0	0.0
ENSG00000274862	0	0	2	0	0.0
ENSG00000116691	25	0	1	1.0	0.962
ENSG00000287627	0	0	0	0	0
ENSG00000252530	0	0	0	0	0
ENSG00000177398	309	0	83	1.0	0.788
ENSG00000131480	2	0	0	1.0	1.0
ENSG00000265125	0	0	740	0	0.0
ENSG00000178395	370	0	2	1.0	0.995
ENSG00000266765	6	0	0	1.0	1.0
ENSG00000160191	8155	4	35	1.0	0.996
ENSG00000275718	0	0	492	0	0.0
ENSG00000267505	0	0	0	0	0
ENSG00000266473	0	0	0	0	0
ENSG00000146872	470	37	108	0.927	0.813
ENSG00000187048	261	0	21	1.0	0.926
ENSG00000142609	1831	5	21	0.997	0.989
ENSG00000227000	0	0	0	0	0
ENSG00000267364	190	0	0	1.0	1.0
ENSG00000157557	39	0	483	1.0	0.075
ENSG00000236045	0	0	0	0	0
ENSG00000228218	0	0	118	0	0.0
ENSG00000276442	0	0	0	0	0
ENSG00000118197	731	0	57	1.0	0.928
ENSG00000177201	34	0	0	1.0	1.0
ENSG00000235527	342	0	82	1.0	0.807
ENSG00000272958	0	0	0	0	0
ENSG00000284690	70	0	0	1.0	1.0
ENSG00000134371	7319	10	305	0.999	0.96
ENSG00000287384	0	0	0	0	0
ENSG00000233954	597	3	7	0.995	0.988
ENSG00000283227	0	0	0	0	0
ENSG00000271974	0	0	0	0	0
ENSG00000225505	0	0	0	0	0
ENSG00000064703	30	0	0	1.0	1.0
ENSG00000275944	22	0	10	1.0	0.688
ENSG00000284837	0	0	0	0	0
ENSG00000274585	0	0	0	0	0
ENSG00000201547	0	0	0	0	0
ENSG00000131746	22272	0	210	1.0	0.991
ENSG00000277513	0	0	0	0	0
ENSG00000200495	0	0	12	0	0.0
ENSG00000200107	0	0	0	0	0
ENSG00000226251	2685	0	17	1.0	0.994
ENSG00000173212	66	0	0	1.0	1.0
ENSG00000283518	0	2	0	0.0	0
ENSG00000143436	720	0	802	1.0	0.473
ENSG00000285559	0	0	10	0	0.0
ENSG00000169992	14	0	0	1.0	1.0
ENSG00000227078	0	0	0	0	0
ENSG00000252357	0	0	0	0	0
ENSG00000157131	0	0	0	0	0
ENSG00000203664	34	0	0	1.0	1.0
ENSG00000231702	0	0	0	0	0
ENSG00000246640	0	0	0	0	0
ENSG00000198090	0	0	0	0	0
ENSG00000213058	0	0	66	0	0.0
ENSG00000229612	0	0	0	0	0
ENSG00000132704	5024	0	32	1.0	0.994
ENSG00000261716	49	0	27	1.0	0.645
ENSG00000262304	1	14	75	0.067	0.013
ENSG00000287116	57	0	1	1.0	0.983
ENSG00000173818	2519	0	79	1.0	0.97
ENSG00000272825	0	0	0	0	0
ENSG00000231199	0	0	0	0	0
ENSG00000215562	0	0	0	0	0
ENSG00000092621	14796	0	50	1.0	0.997
ENSG00000272195	0	0	0	0	0
ENSG00000278757	0	0	0	0	0
ENSG00000279784	0	0	0	0	0
ENSG00000117009	251	8	11	0.969	0.958
ENSG00000118873	858	9	84	0.99	0.911
ENSG00000286918	0	0	0	0	0
ENSG00000207021	0	0	0	0	0
ENSG00000141582	94	0	0	1.0	1.0
ENSG00000214087	2536	0	810	1.0	0.758
ENSG00000252273	0	0	0	0	0
ENSG00000281311	0	0	0	0	0
ENSG00000132514	372	0	4	1.0	0.989
ENSG00000027644	0	0	0	0	0
ENSG00000254706	14	1	96	0.933	0.127
ENSG00000287103	0	0	0	0	0
ENSG00000260322	104	0	0	1.0	1.0
ENSG00000228184	0	0	0	0	0
ENSG00000205710	0	0	2648	0	0.0
ENSG00000277501	0	0	0	0	0
ENSG00000263969	0	0	0	0	0
ENSG00000279872	0	0	0	0	0
ENSG00000281207	329	306	1247	0.518	0.209
ENSG00000236364	0	0	0	0	0
ENSG00000233328	22	0	4	1.0	0.846
ENSG00000233222	0	0	0	0	0
ENSG00000252506	9	0	1	1.0	0.9
ENSG00000277277	0	0	0	0	0
ENSG00000252305	0	0	0	0	0
ENSG00000267420	0	0	0	0	0
ENSG00000283935	0	0	0	0	0
ENSG00000225338	0	0	2378	0	0.0
ENSG00000223488	1500	0	6	1.0	0.996
ENSG00000178585	7	0	1	1.0	0.875
ENSG00000234784	0	0	34	0	0.0
ENSG00000186924	8	0	0	1.0	1.0
ENSG00000278182	0	0	0	0	0
ENSG00000224870	383	0	49	1.0	0.887
ENSG00000263786	0	0	0	0	0
ENSG00000233754	48	0	0	1.0	1.0
ENSG00000143401	5093	0	33	1.0	0.994
ENSG00000183155	1916	0	18	1.0	0.991
ENSG00000167117	71	0	1	1.0	0.986
ENSG00000202078	0	0	0	0	0
ENSG00000116157	30	1	0	0.968	1.0
ENSG00000162891	715	0	3	1.0	0.996
ENSG00000237183	0	0	0	0	0
ENSG00000276359	0	0	0	0	0
ENSG00000185278	439	0	37	1.0	0.922
ENSG00000287539	0	0	4	0	0.0
ENSG00000238199	0	0	4	0	0.0
ENSG00000171357	55	0	79	1.0	0.41
ENSG00000221540	0	0	0	0	0
ENSG00000265800	0	0	22	0	0.0
ENSG00000262967	0	0	890	0	0.0
ENSG00000228431	0	0	8	0	0.0
ENSG00000279036	0	0	0	0	0
ENSG00000284693	148	0	4	1.0	0.974
ENSG00000228054	58	0	0	1.0	1.0
ENSG00000263165	0	0	0	0	0
ENSG00000236476	102	0	0	1.0	1.0
ENSG00000136630	7	0	55	1.0	0.113
ENSG00000158161	2597	7	71	0.997	0.973
ENSG00000143641	210	5	374	0.977	0.36
ENSG00000229020	0	0	18	0	0.0
ENSG00000233818	0	1	260	0.0	0.0
ENSG00000212935	0	0	0	0	0
ENSG00000143801	5863	0	31	1.0	0.995
ENSG00000283773	0	0	22	0	0.0
ENSG00000203995	4520	0	252	1.0	0.947
ENSG00000270240	88	0	0	1.0	1.0
ENSG00000163216	358	0	38	1.0	0.904
ENSG00000226640	0	0	0	0	0
ENSG00000264251	0	0	0	0	0
